term,left_bin,left_perc,right_bin,right_perc
suivre dernières,1.0,0.003,0.0,0.0
senate judiciary,1.0,0.003,0.0,0.0
retrouvez-nous facebook,1.0,0.003,0.0,0.0
qu'un buzz,1.0,0.003,0.0,0.0
newsletter huffpost,1.0,0.003,0.0,0.0
movimientos time's,1.0,0.003,0.0,0.0
milano tweeted,1.0,0.003,0.0,0.0
michelle williams,1.0,0.003,0.0,0.0
lire aussi,1.0,0.003,0.0,0.0
kevin spacey,1.0,0.003,1.0,0.002
hillary clinton,1.0,0.003,1.0,0.003
harvey weinstein's,1.0,0.003,1.0,0.004
gender equity,1.0,0.003,0.0,0.0
gender equality,1.0,0.003,0.0,0.0
faire autre,1.0,0.003,0.0,0.0
donald trump's,1.0,0.003,1.0,0.002
dernières actualités,1.0,0.003,0.0,0.0
convicted assault,1.0,0.003,0.0,0.0
cliquez ici,1.0,0.003,0.0,0.0
ciesemier voiceover,1.0,0.003,0.0,0.0
christine blasey,1.0,0.003,1.0,0.002
buzz réseaux,1.0,0.003,0.0,0.0
blasey ford,1.0,0.003,1.0,0.002
autre qu'un,1.0,0.003,0.0,0.0
assault workplace,1.0,0.003,0.0,0.0
assault survivors,1.0,0.003,0.0,0.0
assault abuse,1.0,0.003,0.0,0.0
addressing harassment,1.0,0.003,0.0,0.0
actualités huffpost,1.0,0.003,0.0,0.0
actress alyssa,1.0,0.003,0.0,0.0
â â,1.0,0.002,0.0,0.0
women's women's,1.0,0.002,0.0,0.0
women's washington,1.0,0.002,0.0,0.0
women's marches,1.0,0.002,1.0,0.001
weinstein industries,1.0,0.002,1.0,0.001
vocal supporter,1.0,0.002,1.0,0.003
viral hashtag,1.0,0.002,1.0,0.001
vie retrouvez-nous,1.0,0.002,0.0,0.0
vie cliquez,1.0,0.002,0.0,0.0
victims abuse,1.0,0.002,1.0,0.001
university texas,1.0,0.002,0.0,0.0
united india,1.0,0.002,0.0,0.0
twitter users,1.0,0.002,0.0,0.0
tweet hashtag,1.0,0.002,0.0,0.0
trump's presidency,1.0,0.002,0.0,0.0
trump's alleged,1.0,0.002,0.0,0.0
trump hotel,1.0,0.002,0.0,0.0
terry crews,1.0,0.002,1.0,0.001
survivors harassment,1.0,0.002,1.0,0.001
survivors abuse,1.0,0.002,0.0,0.0
sports illustrated,1.0,0.002,0.0,0.0
speier founder,1.0,0.002,0.0,0.0
spark assault,1.0,0.002,0.0,0.0
solidarity survivors,1.0,0.002,0.0,0.0
serial predator,1.0,0.002,0.0,0.0
semaine recevez,1.0,0.002,0.0,0.0
scandal triggered,1.0,0.002,0.0,0.0
russell simmons,1.0,0.002,0.0,0.0
rozic mandated,1.0,0.002,0.0,0.0
roy moore,1.0,0.002,0.0,0.0
robust harassment,1.0,0.002,0.0,0.0
republican democratic,1.0,0.002,0.0,0.0
redes sociales,1.0,0.002,0.0,0.0
recevez newsletter,1.0,0.002,0.0,0.0
rassemblement paris,1.0,0.002,0.0,0.0
rape crisis,1.0,0.002,0.0,0.0
rape allegations,1.0,0.002,0.0,0.0
rampant harassment,1.0,0.002,0.0,0.0
rally trump,1.0,0.002,0.0,0.0
pushing pushing,1.0,0.002,0.0,0.0
professor university,1.0,0.002,0.0,0.0
productor harvey,1.0,0.002,0.0,0.0
post-harvey weinstein,1.0,0.002,0.0,0.0
pervasive harassment,1.0,0.002,0.0,0.0
participants assault,1.0,0.002,0.0,0.0
ousted misconduct,1.0,0.002,0.0,0.0
nondisclosure agreements,1.0,0.002,0.0,0.0
nobel abuse,1.0,0.002,0.0,0.0
nily rozic,1.0,0.002,0.0,0.0
muslim ban,1.0,0.002,0.0,0.0
movimiento país,1.0,0.002,0.0,0.0
mogul harvey,1.0,0.002,2.0,0.006999999999999999
misconduct workplace,1.0,0.002,1.0,0.002
misconduct complaints,1.0,0.002,0.0,0.0
mis feu,1.0,0.002,0.0,0.0
mira sorvino,1.0,0.002,0.0,0.0
milano tweet,1.0,0.002,0.0,0.0
milano burke,1.0,0.002,0.0,0.0
milano actress,1.0,0.002,0.0,0.0
mic dispatch,1.0,0.002,0.0,0.0
megyn kelly,1.0,0.002,1.0,0.002
mandated robust,1.0,0.002,0.0,0.0
llevará cabo,1.0,0.002,0.0,0.0
lexington herald,1.0,0.002,0.0,0.0
laura ingraham,1.0,0.002,0.0,0.0
lauer charlie,1.0,0.002,0.0,0.0
kimmel's jokes,1.0,0.002,0.0,0.0
kellyanne conway,1.0,0.002,0.0,0.0
kavanaugh hearings,1.0,0.002,0.0,0.0
kavanaugh assault,1.0,0.002,0.0,0.0
kathy griffin,1.0,0.002,0.0,0.0
kate castillo,1.0,0.002,0.0,0.0
karla souza,1.0,0.002,0.0,0.0
junot díaz,1.0,0.002,0.0,0.0
jost michael,1.0,0.002,0.0,0.0
joining hashtag,1.0,0.002,0.0,0.0
jimmy kimmel's,1.0,0.002,0.0,0.0
japanese actress,1.0,0.002,0.0,0.0
jackie speier,1.0,0.002,0.0,0.0
ivanka trump,1.0,0.002,0.0,0.0
invite faire,1.0,0.002,0.0,0.0
industries democratic,1.0,0.002,0.0,0.0
illustrated swimsuit,1.0,0.002,0.0,0.0
ici deux,1.0,0.002,0.0,0.0
hollywood's time's,1.0,0.002,0.0,0.0
hip hop,1.0,0.002,0.0,0.0
highlight harassment,1.0,0.002,0.0,0.0
high-profile actress,1.0,0.002,0.0,0.0
herald leader,1.0,0.002,0.0,0.0
hashtag campaigns,1.0,0.002,0.0,0.0
hashtag assault,1.0,0.002,0.0,0.0
harassment rally,1.0,0.002,0.0,0.0
harassment los,1.0,0.002,0.0,0.0
harassment employers,1.0,0.002,1.0,0.002
harassment allegations,1.0,0.002,1.0,0.004
gender studies,1.0,0.002,0.0,0.0
gagged condom,1.0,0.002,0.0,0.0
fois semaine,1.0,0.002,0.0,0.0
equity tarana,1.0,0.002,0.0,0.0
equality workplace,1.0,0.002,0.0,0.0
embraced gender,1.0,0.002,0.0,0.0
elizabeth warren,1.0,0.002,1.0,0.002
díaz yorker,1.0,0.002,0.0,0.0
dylan farrow,1.0,0.002,1.0,0.002
dominating headlines,1.0,0.002,0.0,0.0
disgusting clinton,1.0,0.002,0.0,0.0
deux fois,1.0,0.002,0.0,0.0
denuncia acoso,1.0,0.002,0.0,0.0
democratic lawmakers,1.0,0.002,0.0,0.0
democratic assemblywoman,1.0,0.002,0.0,0.0
consent violence,1.0,0.002,0.0,0.0
confessions abuser,1.0,0.002,0.0,0.0
colin jost,1.0,0.002,0.0,0.0
clarence thomas,1.0,0.002,0.0,0.0
cine harvey,1.0,0.002,0.0,0.0
christina hendricks,1.0,0.002,0.0,0.0
cbs les,1.0,0.002,0.0,0.0
catherine breillat,1.0,0.002,0.0,0.0
canadian documentary,1.0,0.002,0.0,0.0
campaign harassment,1.0,0.002,1.0,0.005
campaign assault,1.0,0.002,1.0,0.002
cabo domingo,1.0,0.002,0.0,0.0
brigitte bardot,1.0,0.002,0.0,0.0
assemblywoman nily,1.0,0.002,0.0,0.0
assault sparked,1.0,0.002,0.0,0.0
assault hashtag,1.0,0.002,0.0,0.0
assault centres,1.0,0.002,0.0,0.0
ashley judd,1.0,0.002,0.0,0.0
andrew sullivan,1.0,0.002,0.0,0.0
amy goodman,1.0,0.002,0.0,0.0
americans harassment,1.0,0.002,0.0,0.0
alleging abuse,1.0,0.002,0.0,0.0
alleged abuse,1.0,0.002,1.0,0.002
allegations weinstein,1.0,0.002,0.0,0.0
allegations misconduct,1.0,0.002,2.0,0.008
allegations harvey,1.0,0.002,0.0,0.0
allegations abuse,1.0,0.002,0.0,0.0
airports muslim,1.0,0.002,0.0,0.0
actriz alyssa,1.0,0.002,0.0,0.0
acoso agresión,1.0,0.002,0.0,0.0
acoso abuso,1.0,0.002,0.0,0.0
accusations misconduct,1.0,0.002,0.0,0.0
academy awards,1.0,0.002,1.0,0.003
abuse scandal,1.0,0.002,0.0,0.0
abuse harassment,1.0,0.002,2.0,0.006
abuse assault,1.0,0.002,0.0,0.0
"2,000 swedish",1.0,0.002,0.0,0.0
últimos meses,1.0,0.001,0.0,0.0
último estudio,1.0,0.001,0.0,0.0
íntimas amigas,1.0,0.001,0.0,0.0
éste mayor,1.0,0.001,0.0,0.0
écrire bon,1.0,0.001,0.0,0.0
ça vaaaaa,1.0,0.001,0.0,0.0
â staffed,1.0,0.001,0.0,0.0
â bullshit,1.0,0.001,0.0,0.0
zeit arremetió,1.0,0.001,0.0,0.0
zany terry,1.0,0.001,0.0,0.0
yorker's viral,1.0,0.001,0.0,0.0
yorker weinstein,1.0,0.001,0.0,0.0
yorker raped,1.0,0.001,0.0,0.0
yorker outlining,1.0,0.001,0.0,0.0
yorker misconduct,1.0,0.001,0.0,0.0
yorker junot,1.0,0.001,0.0,0.0
yorker bombshell,1.0,0.001,0.0,0.0
yorker babe.net,1.0,0.001,0.0,0.0
york's democratic,1.0,0.001,1.0,0.001
yoo berkeley,1.0,0.001,0.0,0.0
yoga teacher,1.0,0.001,0.0,0.0
yoga practitioners,1.0,0.001,0.0,0.0
yell co-workers,1.0,0.001,0.0,0.0
year's sports,1.0,0.001,0.0,0.0
year's solidarity,1.0,0.001,1.0,0.001
year's presidential,1.0,0.001,0.0,0.0
year's oscars,1.0,0.001,1.0,0.001
year's galvanized,1.0,0.001,0.0,0.0
year's essays,1.0,0.001,0.0,0.0
year's docs,1.0,0.001,0.0,0.0
yeah tribune,1.0,0.001,0.0,0.0
xxxtentacion's music-industry,1.0,0.001,0.0,0.0
xixi beihang,1.0,0.001,0.0,0.0
wynn perch,1.0,0.001,0.0,0.0
wyatt triggers,1.0,0.001,0.0,0.0
www.vdare.com/./on-martin-luther-king-day-will-metoo-do-to-the-mlk- myth-what-plagiarism-adultery-communism-havent-yet,1.0,0.001,0.0,0.0
www.rollingstone.com ruth,1.0,0.001,0.0,0.0
wronged exploded,1.0,0.001,0.0,0.0
writer nick,1.0,0.001,0.0,0.0
writer karen,1.0,0.001,0.0,0.0
writer intersections,1.0,0.001,0.0,0.0
writer hindustan,1.0,0.001,0.0,0.0
writer divorces,1.0,0.001,0.0,0.0
wrestling florian,1.0,0.001,0.0,0.0
wow fame,1.0,0.001,0.0,0.0
worldwide reckoning,1.0,0.001,1.0,0.001
worldwide rallying,1.0,0.001,0.0,0.0
worldwide media,1.0,0.001,1.0,0.001
worlds washington,1.0,0.001,0.0,0.0
world-weary viewers,1.0,0.001,0.0,0.0
world's homicide,1.0,0.001,0.0,0.0
workplaces sparked,1.0,0.001,0.0,0.0
workplaces privilege,1.0,0.001,0.0,0.0
workplaces america,1.0,0.001,0.0,0.0
workplace victims,1.0,0.001,0.0,0.0
workplace trickled,1.0,0.001,0.0,0.0
workplace survivors,1.0,0.001,0.0,0.0
workplace shocking,1.0,0.001,0.0,0.0
workplace misconduct,1.0,0.001,1.0,0.001
workplace kelly,1.0,0.001,0.0,0.0
workplace ignited,1.0,0.001,0.0,0.0
workplace floodgates,1.0,0.001,0.0,0.0
workplace fictional,1.0,0.001,0.0,0.0
workplace equality,1.0,0.001,0.0,0.0
workplace disturbing,1.0,0.001,0.0,0.0
workplace discrimination,1.0,0.001,0.0,0.0
workplace diminish,1.0,0.001,0.0,0.0
workplace citing,1.0,0.001,0.0,0.0
"workplace 2,000",1.0,0.001,0.0,0.0
workings intersection,1.0,0.001,0.0,0.0
woolf 136th,1.0,0.001,0.0,0.0
woody allen's,1.0,0.001,1.0,0.001
woodley suquamish,1.0,0.001,0.0,0.0
women's spectrum,1.0,0.001,0.0,0.0
women's sorts,1.0,0.001,0.0,0.0
women's scrutinizes,1.0,0.001,0.0,0.0
women's representation,1.0,0.001,0.0,0.0
women's reminder,1.0,0.001,0.0,0.0
women's outspoken,1.0,0.001,0.0,0.0
women's monumental,1.0,0.001,0.0,0.0
women's launch,1.0,0.001,0.0,0.0
women's histories,1.0,0.001,0.0,0.0
women's gymnastics,1.0,0.001,0.0,0.0
women's gender,1.0,0.001,0.0,0.0
women's empowerment,1.0,0.001,0.0,0.0
women's empowered,1.0,0.001,0.0,0.0
women's complaints,1.0,0.001,0.0,0.0
women's assault,1.0,0.001,0.0,0.0
women's advocates,1.0,0.001,1.0,0.003
women's additionally,1.0,0.001,0.0,0.0
wolf blitzer,1.0,0.001,0.0,0.0
woke awards,1.0,0.001,0.0,0.0
wizard ky,1.0,0.001,0.0,0.0
withering scrutiny,1.0,0.001,0.0,0.0
witches goth,1.0,0.001,0.0,0.0
wipes scott's,1.0,0.001,0.0,0.0
winner sexist,1.0,0.001,0.0,0.0
winfrey harassment,1.0,0.001,0.0,0.0
wilson autour,1.0,0.001,0.0,0.0
willis resiliency,1.0,0.001,0.0,0.0
williams praising,1.0,0.001,0.0,0.0
williams founder,1.0,0.001,0.0,0.0
williams actresses,1.0,0.001,0.0,0.0
willfully fame,1.0,0.001,0.0,0.0
wiliams founder,1.0,0.001,0.0,0.0
widening assault,1.0,0.001,0.0,0.0
who've violence,1.0,0.001,0.0,0.0
who've harassment,1.0,0.001,1.0,0.001
who've boldly,1.0,0.001,0.0,0.0
whitney curtis,1.0,0.001,0.0,0.0
whispers rashida,1.0,0.001,0.0,0.0
whimper cataclysmic,1.0,0.001,0.0,0.0
wheelhouse breezy,1.0,0.001,0.0,0.0
wexler professor,1.0,0.001,0.0,0.0
westworld's robot,1.0,0.001,0.0,0.0
westworld hosts,1.0,0.001,0.0,0.0
westmoreland richard,1.0,0.001,0.0,0.0
west-muse ian,1.0,0.001,0.0,0.0
wendy's adhere,1.0,0.001,0.0,0.0
well-dressed attendees,1.0,0.001,0.0,0.0
well-being snowflake,1.0,0.001,0.0,0.0
welcomed actress,1.0,0.001,0.0,0.0
weir's highlight,1.0,0.001,0.0,0.0
weinsteins online,1.0,0.001,0.0,0.0
weinstein-styled takedowns,1.0,0.001,0.0,0.0
weinstein's predatory,1.0,0.001,0.0,0.0
weinstein's misconduct,1.0,0.001,1.0,0.001
weinstein's media,1.0,0.001,0.0,0.0
weinstein's harassment,1.0,0.001,0.0,0.0
weinstein's crumbled,1.0,0.001,0.0,0.0
weinstein unleashed,1.0,0.001,0.0,0.0
weinstein undisputed,1.0,0.001,0.0,0.0
weinstein tweeted,1.0,0.001,0.0,0.0
weinstein thurman,1.0,0.001,0.0,0.0
weinstein subsequent,1.0,0.001,0.0,0.0
weinstein strength,1.0,0.001,0.0,0.0
weinstein social-media-driven,1.0,0.001,0.0,0.0
weinstein reporting,1.0,0.001,0.0,0.0
weinstein relive,1.0,0.001,0.0,0.0
weinstein relentlessness,1.0,0.001,0.0,0.0
weinstein refusing,1.0,0.001,0.0,0.0
weinstein raped,1.0,0.001,1.0,0.002
weinstein propelled,1.0,0.001,0.0,0.0
weinstein oscar,1.0,0.001,0.0,0.0
weinstein octubre,1.0,0.001,0.0,0.0
weinstein nears,1.0,0.001,0.0,0.0
weinstein mogul,1.0,0.001,0.0,0.0
weinstein milano,1.0,0.001,0.0,0.0
weinstein media,1.0,0.001,1.0,0.001
weinstein matt,1.0,0.001,1.0,0.002
weinstein mario,1.0,0.001,0.0,0.0
weinstein llegaron,1.0,0.001,0.0,0.0
weinstein lawsuit,1.0,0.001,0.0,0.0
weinstein kicking,1.0,0.001,0.0,0.0
weinstein insurrection,1.0,0.001,0.0,0.0
weinstein iceberg,1.0,0.001,0.0,0.0
weinstein hashtag,1.0,0.001,0.0,0.0
weinstein funding,1.0,0.001,0.0,0.0
weinstein flood,1.0,0.001,1.0,0.001
weinstein docs,1.0,0.001,0.0,0.0
weinstein conducta,1.0,0.001,0.0,0.0
weinstein climate,1.0,0.001,0.0,0.0
weinstein catalyzed,1.0,0.001,0.0,0.0
weinstein bunker,1.0,0.001,0.0,0.0
weinstein behind-the-scenes,1.0,0.001,0.0,0.0
weinstein bathtub,1.0,0.001,0.0,0.0
weinstein atrocities,1.0,0.001,0.0,0.0
weinstein alleged,1.0,0.001,0.0,0.0
weinstein allegations,1.0,0.001,0.0,0.0
weinstein acusado,1.0,0.001,0.0,0.0
weighing cosby,1.0,0.001,0.0,0.0
wedded harvey,1.0,0.001,0.0,0.0
website assault,1.0,0.001,0.0,0.0
weapons wield,1.0,0.001,0.0,0.0
weaponized miller,1.0,0.001,0.0,0.0
watershed assault,1.0,0.001,0.0,0.0
washington undermining,1.0,0.001,0.0,0.0
washington scathing,1.0,0.001,0.0,0.0
washington one-liners,1.0,0.001,0.0,0.0
washington marches,1.0,0.001,0.0,0.0
washington exposés,1.0,0.001,0.0,0.0
washington cheerleaders,1.0,0.001,0.0,0.0
washington amy,1.0,0.001,0.0,0.0
washington academia's,1.0,0.001,0.0,0.0
warren throwing,1.0,0.001,0.0,0.0
warren montana,1.0,0.001,0.0,0.0
warren disparaging,1.0,0.001,0.0,0.0
warpath hatpins,1.0,0.001,0.0,0.0
wardrobe buzzing,1.0,0.001,0.0,0.0
war-mongering tantrum-centric,1.0,0.001,0.0,0.0
walmart sexually,1.0,0.001,0.0,0.0
wallace's dramatically,1.0,0.001,0.0,0.0
wallace stalked,1.0,0.001,0.0,0.0
waged weinstein,1.0,0.001,0.0,0.0
víctimas harvey,1.0,0.001,0.0,0.0
víctimas espera,1.0,0.001,0.0,0.0
víctimas escribió,1.0,0.001,0.0,0.0
víctimas denunciar,1.0,0.001,0.0,0.0
víctimas decidieron,1.0,0.001,0.0,0.0
víctima garantice,1.0,0.001,0.0,0.0
vulnerable truthdig,1.0,0.001,0.0,0.0
vulnerable guise,1.0,0.001,0.0,0.0
vulnerable examining,1.0,0.001,0.0,0.0
vue trop,1.0,0.001,0.0,0.0
vu remonter,1.0,0.001,0.0,0.0
voz reivindicar,1.0,0.001,0.0,0.0
vox consult,1.0,0.001,0.0,0.0
vox advocacy,1.0,0.001,0.0,0.0
vowed re-examine,1.0,0.001,1.0,0.001
von otter,1.0,0.001,1.0,0.001
von furstenberg,1.0,0.001,0.0,0.0
volte-face pic,1.0,0.001,0.0,0.0
volatile tipping,1.0,0.001,0.0,0.0
voici aussi,1.0,0.001,0.0,0.0
voiceover founder,1.0,0.001,0.0,0.0
voiceover astounding,1.0,0.001,0.0,0.0
voiceover alyssa,1.0,0.001,0.0,0.0
vocalist veruca,1.0,0.001,0.0,0.0
vocal time's,1.0,0.001,0.0,0.0
vocal detailing,1.0,0.001,0.0,0.0
vocal circulating,1.0,0.001,0.0,0.0
vocal assault,1.0,0.001,0.0,0.0
vocal activista,1.0,0.001,0.0,0.0
viven mujeres,1.0,0.001,0.0,0.0
visits los,1.0,0.001,0.0,0.0
virtuous conservative,1.0,0.001,0.0,0.0
virginia woolf,1.0,0.001,0.0,0.0
viral women's,1.0,0.001,0.0,0.0
viral slew,1.0,0.001,0.0,0.0
viral milano,1.0,0.001,0.0,0.0
viols harcèlement,1.0,0.001,0.0,0.0
violently raped,1.0,0.001,0.0,0.0
violence weinstein,1.0,0.001,0.0,0.0
violence reckoning,1.0,0.001,0.0,0.0
violence pervasive,1.0,0.001,0.0,0.0
violence organizing,1.0,0.001,0.0,0.0
violence mueller,1.0,0.001,0.0,0.0
violence juddering,1.0,0.001,0.0,0.0
violence heightened,1.0,0.001,0.0,0.0
violence fraternities,1.0,0.001,0.0,0.0
violence everyday,1.0,0.001,0.0,0.0
violence entrenched,1.0,0.001,0.0,0.0
violence ceremonial,1.0,0.001,0.0,0.0
violence america's,1.0,0.001,0.0,0.0
violence academia,1.0,0.001,1.0,0.001
violados próximo,1.0,0.001,0.0,0.0
violada productor,1.0,0.001,0.0,0.0
violación productor,1.0,0.001,0.0,0.0
violación kate,1.0,0.001,0.0,0.0
vindicated topic,1.0,0.001,0.0,0.0
villes france,1.0,0.001,0.0,0.0
villains heroes,1.0,0.001,0.0,0.0
villagers faraway,1.0,0.001,0.0,0.0
vigorously championed,1.0,0.001,0.0,0.0
viewpoint women's,1.0,0.001,0.0,0.0
viewers unpack,1.0,0.001,0.0,0.0
viewers fling,1.0,0.001,0.0,0.0
viewers country's,1.0,0.001,0.0,0.0
viewer's forgiving,1.0,0.001,0.0,0.0
vie organisées,1.0,0.001,0.0,0.0
vie carte,1.0,0.001,0.0,0.0
vie c'est,1.0,0.001,0.0,0.0
videogame responding,1.0,0.001,0.0,0.0
vidas gillibrand,1.0,0.001,0.0,0.0
victims victims,1.0,0.001,0.0,0.0
victims season's,1.0,0.001,0.0,0.0
victims promoted,1.0,0.001,0.0,0.0
victims privilege,1.0,0.001,0.0,0.0
victims messages,1.0,0.001,0.0,0.0
victims kits,1.0,0.001,0.0,0.0
victims kavanaugh,1.0,0.001,0.0,0.0
victims campaign,1.0,0.001,0.0,0.0
victims assault,1.0,0.001,1.0,0.004
victimized victimize,1.0,0.001,0.0,0.0
victimizar sic,1.0,0.001,0.0,0.0
victimes vraie,1.0,0.001,0.0,0.0
victim repercussions,1.0,0.001,1.0,0.001
victim prerequisite,1.0,0.001,0.0,0.0
victim harassment,1.0,0.001,0.0,0.0
vice-presidential nominee,1.0,0.001,0.0,0.0
vibrant reminder,1.0,0.001,0.0,0.0
viaoccitanietv octobre,1.0,0.001,0.0,0.0
veux reprendre,1.0,0.001,0.0,0.0
vestido apoyando,1.0,0.001,0.0,0.0
veritable who's-who,1.0,0.001,0.0,0.0
verdict celebrity,1.0,0.001,1.0,0.001
ver exposición,1.0,0.001,0.0,0.0
venues calgary,1.0,0.001,0.0,0.0
vent tidy,1.0,0.001,0.0,0.0
venom inimaginable,1.0,0.001,0.0,0.0
vengeful alter,1.0,0.001,0.0,0.0
vaste méchoui,1.0,0.001,0.0,0.0
varias industrias,1.0,0.001,0.0,0.0
vanguard shone,1.0,0.001,0.0,0.0
van dejar,1.0,0.001,0.0,0.0
van acoso,1.0,0.001,0.0,0.0
values harassment,1.0,0.001,0.0,0.0
vale exigir,1.0,0.001,0.0,0.0
vague france,1.0,0.001,0.0,0.0
vaaaaa lorsqu'elles,1.0,0.001,0.0,0.0
users united,1.0,0.001,0.0,0.0
users bluntly,1.0,0.001,0.0,0.0
usatoday.com/ mcgowan,1.0,0.001,0.0,0.0
usar camiseta,1.0,0.001,0.0,0.0
usa topics,1.0,0.001,0.0,0.0
urbana-champaign co-wrote,1.0,0.001,0.0,0.0
upton instagram,1.0,0.001,0.0,0.0
uptick weinstein,1.0,0.001,0.0,0.0
upstanding offenses,1.0,0.001,0.0,0.0
upside-down pussy-bow,1.0,0.001,0.0,0.0
uproar centered,1.0,0.001,0.0,0.0
upmarket miraflores,1.0,0.001,0.0,0.0
upheavals disasters,1.0,0.001,0.0,0.0
updates kavanaugh,1.0,0.001,0.0,0.0
updates friday's,1.0,0.001,0.0,0.0
updated ansari's,1.0,0.001,0.0,0.0
updated 11:40,1.0,0.001,0.0,0.0
upcoming slut,1.0,0.001,0.0,0.0
upcoming grammys,1.0,0.001,0.0,0.0
upcoming episode,1.0,0.001,0.0,0.0
upcoming elections,1.0,0.001,0.0,0.0
up.ian buruma,1.0,0.001,0.0,0.0
unyielding supreme,1.0,0.001,0.0,0.0
unwanted fended,1.0,0.001,0.0,0.0
unsuspecting agreda,1.0,0.001,0.0,0.0
unsurprising trump,1.0,0.001,0.0,0.0
unsolicited harassment,1.0,0.001,0.0,0.0
unsettling patriarchal,1.0,0.001,0.0,0.0
unsane delivers,1.0,0.001,0.0,0.0
unnecessarily punitive,1.0,0.001,0.0,0.0
unleashed dammed-up,1.0,0.001,0.0,0.0
university misconduct,1.0,0.001,0.0,0.0
university lethbridge,1.0,0.001,0.0,0.0
university kansas,1.0,0.001,0.0,0.0
university illinois,1.0,0.001,0.0,0.0
university beijing,1.0,0.001,0.0,0.0
united united,1.0,0.001,0.0,0.0
united treats,1.0,0.001,0.0,0.0
united internationally,1.0,0.001,0.0,0.0
united immigration,1.0,0.001,0.0,0.0
united grapple,1.0,0.001,0.0,0.0
united assault,1.0,0.001,0.0,0.0
united america,1.0,0.001,0.0,0.0
united airlines,1.0,0.001,0.0,0.0
unirse movimiento,1.0,0.001,0.0,0.0
union's united,1.0,0.001,0.0,0.0
uninformed opinion,1.0,0.001,0.0,0.0
unifying hashtag,1.0,0.001,0.0,0.0
unforgettable globe,1.0,0.001,0.0,0.0
unfold media,1.0,0.001,0.0,0.0
unfamiliar director's,1.0,0.001,0.0,0.0
unemployment broadband,1.0,0.001,0.0,0.0
undocumented supervisor,1.0,0.001,0.0,0.0
undisputed monster,1.0,0.001,0.0,0.0
underwood catharsis,1.0,0.001,0.0,0.0
understands optics,1.0,0.001,0.0,0.0
underscores afa,1.0,0.001,0.0,0.0
undermining anita,1.0,0.001,0.0,0.0
uncomfortable motivated,1.0,0.001,0.0,0.0
uncomfortable doomed,1.0,0.001,0.0,0.0
unclear james,1.0,0.001,0.0,0.0
uncharted territory,1.0,0.001,0.0,0.0
unchallenging femininity,1.0,0.001,0.0,0.0
uncertainty rainy,1.0,0.001,0.0,0.0
unbridled fury,1.0,0.001,0.0,0.0
unbound crave's,1.0,0.001,0.0,0.0
unbelievable sarcastic,1.0,0.001,0.0,0.0
unanswered afterlife,1.0,0.001,0.0,0.0
una menos,1.0,0.001,0.0,0.0
uma thurman's,1.0,0.001,0.0,0.0
uma thurman,1.0,0.001,0.0,0.0
um charlie,1.0,0.001,0.0,0.0
ultraviolet activist,1.0,0.001,0.0,0.0
ultimately liberating,1.0,0.001,0.0,0.0
ultimately derogatis,1.0,0.001,0.0,0.0
ultimately cosby,1.0,0.001,0.0,0.0
témoignages suivre,1.0,0.001,0.0,0.0
témoignages concrets,1.0,0.001,0.0,0.0
tyler perry's,1.0,0.001,0.0,0.0
twohey misconduct,1.0,0.001,0.0,0.0
twitter women's,1.0,0.001,0.0,0.0
twitter tweet,1.0,0.001,0.0,0.0
