term,left_bin,left_perc,right_bin,right_perc
allegedly sexually assaulted,1.0,0.003,0.0,0.0
alleged spacey sexually,1.0,0.003,0.0,0.0
afi fest los,1.0,0.003,0.0,0.0
actors kevin spacey,1.0,0.003,0.0,0.0
acoso kevin spacey,1.0,0.003,0.0,0.0
accuse kevin spacey,1.0,0.003,1.0,0.002
accusations harassment assault,1.0,0.003,1.0,0.002
zachary quinto kevin,1.0,0.002,0.0,0.0
writer gore vidal,1.0,0.002,1.0,0.001
wright's claire underwood,1.0,0.002,1.0,0.001
williams reshoots kevin,1.0,0.002,0.0,0.0
williams plummer replacing,1.0,0.002,0.0,0.0
weinstein's alleged victims,1.0,0.002,0.0,0.0
weinstein louis kevin,1.0,0.002,0.0,0.0
vive inmerso enorme,1.0,0.002,0.0,0.0
vidal biopic starring,1.0,0.002,0.0,0.0
vic london spacey,1.0,0.002,0.0,0.0
unwanted rapp spacey,1.0,0.002,0.0,0.0
unruh spacey sexually,1.0,0.002,0.0,0.0
unruh anchor spacey,1.0,0.002,0.0,0.0
unclear spacey's frank,1.0,0.002,0.0,0.0
tycoon paul getty,1.0,0.002,1.0,0.001
tv anchor kevin,1.0,0.002,1.0,0.002
troubling kevin spacey,1.0,0.002,1.0,0.003
torno productor harvey,1.0,0.002,0.0,0.0
toback brett ratner,1.0,0.002,0.0,0.0
ties kevin spacey,1.0,0.002,1.0,0.002
teenage anthony rapp,1.0,0.002,0.0,0.0
swanky rehab ditch,1.0,0.002,0.0,0.0
spacey's ridley scott's,1.0,0.002,0.0,0.0
spacey's critically acclaimed,1.0,0.002,0.0,0.0
spacey's billionaire earns,1.0,0.002,0.0,0.0
spacey unwanted rapp,1.0,0.002,0.0,0.0
spacey twelve creepy,1.0,0.002,0.0,0.0
spacey rapp spacey,1.0,0.002,1.0,0.002
spacey netflix cards,1.0,0.002,2.0,0.005
spacey nantucket massachusetts,1.0,0.002,0.0,0.0
spacey louis ck,1.0,0.002,0.0,0.0
spacey kevin spacey,1.0,0.002,0.0,0.0
spacey harassment assault,1.0,0.002,1.0,0.002
spacey harassment allegations,1.0,0.002,1.0,0.002
spacey handsy confidential,1.0,0.002,0.0,0.0
spacey deflecting harassment,1.0,0.002,0.0,0.0
spacey conflating homosexuality,1.0,0.002,0.0,0.0
spacey checks swanky,1.0,0.002,0.0,0.0
spacey cards witnessed,1.0,0.002,1.0,0.003
spacey cards sixth,1.0,0.002,0.0,0.0
spacey billionaire paul,1.0,0.002,0.0,0.0
spacey behave owe,1.0,0.002,0.0,0.0
spacey assault harassment,1.0,0.002,1.0,0.002
spacey apologized drunken,1.0,0.002,0.0,0.0
spacey alleged underage,1.0,0.002,0.0,0.0
spacey allegations assault,1.0,0.002,0.0,0.0
spacey acted inappropriately,1.0,0.002,0.0,0.0
spacey accusation sexually,1.0,0.002,0.0,0.0
sony retira cinta,1.0,0.002,0.0,0.0
son's pants genitals,1.0,0.002,0.0,0.0
smackdown kevin spacey,1.0,0.002,0.0,0.0
sincerest apologies inappropriate,1.0,0.002,0.0,0.0
show's kevin spacey,1.0,0.002,0.0,0.0
sexually harassed cards,1.0,0.002,0.0,0.0
sexually assaulted kevin,1.0,0.002,0.0,0.0
severed ties spacey,1.0,0.002,0.0,0.0
seth meyers writer,1.0,0.002,0.0,0.0
scott's paul getty,1.0,0.002,0.0,0.0
saddened sexual-misconduct allegations,1.0,0.002,0.0,0.0
roy moore franken,1.0,0.002,0.0,0.0
roberto cavazos spacey,1.0,0.002,1.0,0.002
ridley scott spacey,1.0,0.002,1.0,0.002
richard dreyfuss spacey,1.0,0.002,0.0,0.0
reviewing assault accusation,1.0,0.002,0.0,0.0
retira cinta kevin,1.0,0.002,0.0,0.0
replacing kevin spacey,1.0,0.002,1.0,0.003
rapp spacey sexually,1.0,0.002,1.0,0.002
rapp spacey seduce,1.0,0.002,0.0,0.0
rapp spacey misconduct,1.0,0.002,1.0,0.002
rapp sincerest apology,1.0,0.002,0.0,0.0
rapp mid 80s,1.0,0.002,0.0,0.0
rapp buzzfeed spacey,1.0,0.002,0.0,0.0
quinto kevin spacey,1.0,0.002,0.0,0.0
premiere afi fest,1.0,0.002,0.0,0.0
polémica goteo constante,1.0,0.002,0.0,0.0
photo wikimedia commons,1.0,0.002,0.0,0.0
owed rapp apology,1.0,0.002,0.0,0.0
o'reilly harvey weinstein,1.0,0.002,0.0,0.0
netflix dumps kevin,1.0,0.002,0.0,0.0
netflix cards kevin,1.0,0.002,1.0,0.003
netflix biopic gore,1.0,0.002,0.0,0.0
nantucket massachusetts son's,1.0,0.002,0.0,0.0
mural kevin spacey,1.0,0.002,0.0,0.0
misspelled kevin spacey,1.0,0.002,0.0,0.0
misconduct surfaced spacey,1.0,0.002,0.0,0.0
misconduct allegations spacey,1.0,0.002,1.0,0.002
meyers writer jenny,1.0,0.002,0.0,0.0
mexican roberto cavazos,1.0,0.002,1.0,0.002
massachusetts son's pants,1.0,0.002,0.0,0.0
louis bryan singer,1.0,0.002,0.0,0.0
los angeles kevin,1.0,0.002,0.0,0.0
los angeles harassment,1.0,0.002,0.0,0.0
los angeles district,1.0,0.002,1.0,0.002
london's vic theatre,1.0,0.002,1.0,0.003
legendary christopher plummer,1.0,0.002,0.0,0.0
lasseter louis bryan,1.0,0.002,0.0,0.0
kevin spacey's misconduct,1.0,0.002,1.0,0.002
kevin spacey's gore,1.0,0.002,0.0,0.0
kevin spacey's billionaire,1.0,0.002,0.0,0.0
kevin spacey twelve,1.0,0.002,0.0,0.0
kevin spacey responds,1.0,0.002,0.0,0.0
kevin spacey reportedly,1.0,0.002,1.0,0.002
kevin spacey rape,1.0,0.002,0.0,0.0
kevin spacey predator,1.0,0.002,0.0,0.0
kevin spacey ousted,1.0,0.002,0.0,0.0
kevin spacey john,1.0,0.002,0.0,0.0
kevin spacey invented,1.0,0.002,0.0,0.0
kevin spacey handsy,1.0,0.002,0.0,0.0
kevin spacey frank,1.0,0.002,0.0,0.0
kevin spacey deserves,1.0,0.002,0.0,0.0
kevin spacey deflecting,1.0,0.002,0.0,0.0
kevin spacey checks,1.0,0.002,0.0,0.0
kevin spacey assédio,1.0,0.002,0.0,0.0
kevin spacey apology,1.0,0.002,0.0,0.0
kevin spacey acusado,1.0,0.002,0.0,0.0
kevin spacey accuser,1.0,0.002,1.0,0.002
kevin spacey accountability,1.0,0.002,0.0,0.0
kevin qualms exploiting,1.0,0.002,0.0,0.0
john lasseter louis,1.0,0.002,0.0,0.0
john conyers franken,1.0,0.002,0.0,0.0
jenny hagel deliver,1.0,0.002,0.0,0.0
james toback brett,1.0,0.002,0.0,0.0
inmerso enorme polémica,1.0,0.002,0.0,0.0
heather unruh anchor,1.0,0.002,0.0,0.0
harvey weinstein's alleged,1.0,0.002,0.0,0.0
harvey weinstein louis,1.0,0.002,0.0,0.0
harassment surrounding spacey,1.0,0.002,0.0,0.0
harassment assault rape,1.0,0.002,0.0,0.0
harassment assault inappropriate,1.0,0.002,0.0,0.0
harassment allegations trek,1.0,0.002,0.0,0.0
harassed cards allegedly,1.0,0.002,0.0,0.0
halperin leon wieseltier,1.0,0.002,0.0,0.0
hagel deliver brutal,1.0,0.002,0.0,0.0
goteo constante nuevas,1.0,0.002,0.0,0.0
filmmaker tony montana,1.0,0.002,2.0,0.006
featuring kevin spacey,1.0,0.002,0.0,0.0
enorme polémica goteo,1.0,0.002,0.0,0.0
embattled kevin spacey,1.0,0.002,1.0,0.002
dumps kevin spacey,1.0,0.002,0.0,0.0
district attorney's reviewing,1.0,0.002,0.0,0.0
despido kevin spacey,1.0,0.002,0.0,0.0
deliver brutal smackdown,1.0,0.002,0.0,0.0
deflecting harassment allegations,1.0,0.002,0.0,0.0
decenas casos agresión,1.0,0.002,0.0,0.0
critically acclaimed kevin,1.0,0.002,0.0,0.0
claiming kevin spacey,1.0,0.002,0.0,0.0
cinta kevin spacey,1.0,0.002,0.0,0.0
christopher plummer unprecedented,1.0,0.002,0.0,0.0
christopher plummer spacey's,1.0,0.002,0.0,0.0
christopher plummer replacing,1.0,0.002,0.0,0.0
checks swanky rehab,1.0,0.002,0.0,0.0
celebrities zachary quinto,1.0,0.002,0.0,0.0
casos agresión vive,1.0,0.002,0.0,0.0
cards witnessed inappropriate,1.0,0.002,1.0,0.003
cards allegedly sexually,1.0,0.002,0.0,0.0
buzzfeed rapp spacey,1.0,0.002,1.0,0.002
brutal smackdown kevin,1.0,0.002,0.0,0.0
broadway anthony rapp,1.0,0.002,0.0,0.0
biopic starring spacey,1.0,0.002,0.0,0.0
assault allegations kevin,1.0,0.002,1.0,0.003
assault allegations harvey,1.0,0.002,0.0,0.0
assault allegations cards,1.0,0.002,0.0,0.0
artistas kevin spacey,1.0,0.002,0.0,0.0
appreciating spacey's critically,1.0,0.002,0.0,0.0
apologies inappropriate drunken,1.0,0.002,0.0,0.0
anthony rapp mid,1.0,0.002,0.0,0.0
angeles kevin spacey,1.0,0.002,0.0,0.0
angeles harassment surrounding,1.0,0.002,0.0,0.0
angeles district attorney's,1.0,0.002,0.0,0.0
anchor spacey nantucket,1.0,0.002,0.0,0.0
alleging kevin spacey,1.0,0.002,0.0,0.0
alleged underage assault,1.0,0.002,0.0,0.0
alleged spacey vic,1.0,0.002,0.0,0.0
alleged kevin spacey,1.0,0.002,0.0,0.0
allegations trek discovery,1.0,0.002,0.0,0.0
allegations spacey spacey,1.0,0.002,0.0,0.0
allegations kevin spacey's,1.0,0.002,0.0,0.0
allegations harvey weinstein,1.0,0.002,1.0,0.002
allegations cards kevin,1.0,0.002,0.0,0.0
allegations anthony rapp,1.0,0.002,0.0,0.0
allegation kevin spacey,1.0,0.002,2.0,0.006
agresión vive inmerso,1.0,0.002,0.0,0.0
advances rapp spacey's,1.0,0.002,0.0,0.0
acusado decenas mujeres,1.0,0.002,0.0,0.0
accusations misconduct surfaced,1.0,0.002,0.0,0.0
acclaimed kevin spacey,1.0,0.002,0.0,0.0
abuse kevin spacey,1.0,0.002,0.0,0.0
última producción ahora,1.0,0.001,0.0,0.0
ï louie ck,1.0,0.001,0.0,0.0
ï kevin spacey,1.0,0.001,0.0,0.0
ï jeffrey tambor,1.0,0.001,0.0,0.0
ï bryan singer,1.0,0.001,0.0,0.0
ésta temporada programa,1.0,0.001,0.0,0.0
écarte kevin spacey,1.0,0.001,0.0,0.0
ébrio profundamente inadequado,1.0,0.001,0.0,0.0
é profundamente perturbador,1.0,0.001,0.0,0.0
é nojenta irresponsável,1.0,0.001,0.0,0.0
é kevin spacey,1.0,0.001,0.0,0.0
é assédio cards,1.0,0.001,0.0,0.0
âœ ï louie,1.0,0.001,0.0,0.0
âœ ï kevin,1.0,0.001,0.0,0.0
âœ ï jeffrey,1.0,0.001,0.0,0.0
âœ ï bryan,1.0,0.001,0.0,0.0
â â louis,1.0,0.001,0.0,0.0
â louis kevin,1.0,0.001,0.0,0.0
ángeles acusaciones producción,1.0,0.001,0.0,0.0
zoe barnes kevin,1.0,0.001,0.0,0.0
zachary quinto wanda,1.0,0.001,0.0,0.0
zachary quinto slams,1.0,0.001,0.0,0.0
zachary quinto lance,1.0,0.001,0.0,0.0
zachary quinto featured,1.0,0.001,0.0,0.0
zachary quinto blasted,1.0,0.001,0.0,0.0
yorker allegations megaproducer,1.0,0.001,0.0,0.0
yonkers netflix cards,1.0,0.001,0.0,0.0
yields counts alleged,1.0,0.001,0.0,0.0
yiannopoulos spacey's yiannopoulos,1.0,0.001,0.0,0.0
yiannopoulos bloviation titled,1.0,0.001,0.0,0.0
year's assault allegations,1.0,0.001,0.0,0.0
xerife condado los,1.0,0.001,0.0,0.0
wynn años destacada,1.0,0.001,0.0,0.0
www.rollingstone.com netflix ties,1.0,0.001,0.0,0.0
writer-director molly's bruni,1.0,0.001,0.0,0.0
writer dennis hensley,1.0,0.001,0.0,0.0
writer buzzfeed spacey's,1.0,0.001,0.0,0.0
writer adam detailing,1.0,0.001,0.0,0.0
wright's spacey's politician,1.0,0.001,0.0,0.0
wright tv risky,1.0,0.001,0.0,0.0
wright tomó protagónico,1.0,0.001,0.0,0.0
wright sits savannah,1.0,0.001,0.0,0.0
wright saddened sexual-misconduct,1.0,0.001,0.0,0.0
wright protagonista presidenta,1.0,0.001,0.0,0.0
wright pronunciado spacey,1.0,0.001,0.0,0.0
wright praise kevin,1.0,0.001,0.0,0.0
wright netflix spacey,1.0,0.001,0.0,0.0
wright michael kelly,1.0,0.001,0.0,0.0
wright kevin bacon,1.0,0.001,0.0,0.0
wright costar kevin,1.0,0.001,0.0,0.0
wright claire underwood,1.0,0.001,1.0,0.001
wright cards saddened,1.0,0.001,0.0,0.0
wright cards post-kevin,1.0,0.001,0.0,0.0
wright cards kevin,1.0,0.001,0.0,0.0
wright breaks kevin,1.0,0.001,0.0,0.0
worldly immensely empathetic,1.0,0.001,0.0,0.0
workplace ex-employee alleges,1.0,0.001,0.0,0.0
wooller rex shutterstock,1.0,0.001,0.0,0.0
woody allen protagonist,1.0,0.001,0.0,0.0
woody allen cosby,1.0,0.001,0.0,0.0
wong alarming spacey's,1.0,0.001,0.0,0.0
wonders scott prosthetics-laden,1.0,0.001,0.0,0.0
wonderfully cheesy tainted,1.0,0.001,0.0,0.0
woke couch spacey,1.0,0.001,0.0,0.0
witnessed inappropriate behaviour,1.0,0.001,1.0,0.001
wins hfpa's screw,1.0,0.001,0.0,0.0
winner yonkers netflix,1.0,0.001,0.0,0.0
winner richard dreyfuss,1.0,0.001,0.0,0.0
winner kevin spacey's,1.0,0.001,0.0,0.0
williams wahlberg reshoots,1.0,0.001,0.0,0.0
williams unanimously reshoot,1.0,0.001,0.0,0.0
williams time's up.mark,1.0,0.001,0.0,0.0
williams getty kevin,1.0,0.001,0.0,0.0
williams corresponde realidad,1.0,0.001,0.0,0.0
william's dome links,1.0,0.001,0.0,0.0
william macy shameless,1.0,0.001,0.0,0.0
william bryson kevin,1.0,0.001,0.0,0.0
willard kevin spacey,1.0,0.001,0.0,0.0
wieseltier matt lauer,1.0,0.001,0.0,0.0
wieseltier kevin spacey,1.0,0.001,0.0,0.0
wieseltier george bush,1.0,0.001,0.0,0.0
widely-derided spacey recollection,1.0,0.001,0.0,0.0
wickenburg curing addiction,1.0,0.001,0.0,0.0
whirlwind reshoot legendary,1.0,0.001,0.0,0.0
wheat eyed unnamed,1.0,0.001,0.0,0.0
weinstein's misdirection spacey,1.0,0.001,0.0,0.0
weinstein's miramax cancel,1.0,0.001,0.0,0.0
weinstein's downfall misconduct,1.0,0.001,0.0,0.0
weinstein âœ ï,1.0,0.001,0.0,0.0
weinstein spacey russia's,1.0,0.001,0.0,0.0
weinstein spacey heartening,1.0,0.001,0.0,0.0
weinstein señalado decenas,1.0,0.001,0.0,0.0
weinstein sexually assaulting,1.0,0.001,0.0,0.0
weinstein scandal sunday's,1.0,0.001,0.0,0.0
weinstein scandal floodgate,1.0,0.001,0.0,0.0
weinstein references allegations,1.0,0.001,0.0,0.0
weinstein prompted rapp,1.0,0.001,0.0,0.0
weinstein mario batali,1.0,0.001,0.0,0.0
weinstein louis halperin,1.0,0.001,0.0,0.0
weinstein kicked yorker,1.0,0.001,0.0,0.0
weinstein james toback,1.0,0.001,1.0,0.001
weinstein inspire vulture,1.0,0.001,0.0,0.0
weinstein flippancy predators,1.0,0.001,0.0,0.0
weinstein fait encore,1.0,0.001,0.0,0.0
weinstein costumes spiked,1.0,0.001,0.0,0.0
weinstein cosby kevin,1.0,0.001,1.0,0.001
weinstein charlie o'reilly,1.0,0.001,0.0,0.0
weinstein charlie kevin,1.0,0.001,1.0,0.001
weinstein charlie countless,1.0,0.001,0.0,0.0
weinstein antagonizer seth,1.0,0.001,0.0,0.0
weinstein allegations toppling,1.0,0.001,1.0,0.001
weinstein agresiones sexuales,1.0,0.001,0.0,0.0
weekend's buzzfeed anthony,1.0,0.001,0.0,0.0
website wahlberg michelle,1.0,0.001,0.0,0.0
wealthy brats ansel,1.0,0.001,0.0,0.0
washington blade lgbt,1.0,0.001,0.0,0.0
wanda sykes billy,1.0,0.001,0.0,0.0
walter logic hot-button,1.0,0.001,0.0,0.0
waking spacey teenager,1.0,0.001,0.0,0.0
waking spacey performing,1.0,0.001,0.0,0.0
wahlberg williams reshoots,1.0,0.001,1.0,0.001
wahlberg williams corresponde,1.0,0.001,0.0,0.0
wahlberg reshoots spacey's,1.0,0.001,0.0,0.0
wahlberg donate 1.5,1.0,0.001,0.0,0.0
wahlberg co-star allegedly,1.0,0.001,0.0,0.0
víctima acoso kevin,1.0,0.001,0.0,0.0
vulture spacey deserved,1.0,0.001,0.0,0.0
vulture spacey alleges,1.0,0.001,0.0,0.0
vulture dreyfuss emboldened,1.0,0.001,0.0,0.0
volunteer faster kevin,1.0,0.001,0.0,0.0
voces criticado especialmente,1.0,0.001,0.0,0.0
visé pétition après,1.0,0.001,0.0,0.0
visto tipo comportamientos,1.0,0.001,0.0,0.0
visto abrumado acusaciones,1.0,0.001,0.0,0.0
visitar padre londres,1.0,0.001,0.0,0.0
visibly flustered trailer,1.0,0.001,0.0,0.0
virtual clinton donald,1.0,0.001,0.0,0.0
violence raquel willis,1.0,0.001,0.0,0.0
violence media rapp's,1.0,0.001,0.0,0.0
violating child improprieties,1.0,0.001,0.0,0.0
viol netflix écarte,1.0,0.001,0.0,0.0
villano menos dos,1.0,0.001,0.0,0.0
villainy plummer hearty,1.0,0.001,0.0,0.0
villains shocking confusing,1.0,0.001,0.0,0.0
villainous getty wonders,1.0,0.001,0.0,0.0
villain woody allen,1.0,0.001,0.0,0.0
viewing debut trailer,1.0,0.001,0.0,0.0
viernes permanecerá producción,1.0,0.001,0.0,0.0
vidal's netflix controversial,1.0,0.001,0.0,0.0
vidal spacey netflix,1.0,0.001,0.0,0.0
vidal rome filming,1.0,0.001,0.0,0.0
vidal netflix biopic,1.0,0.001,0.0,0.0
vidal loved carved,1.0,0.001,0.0,0.0
vidal italy canceled,1.0,0.001,0.0,0.0
vidal biopic sexual-misconduct,1.0,0.001,0.0,0.0
vidal biopic gore,1.0,0.001,0.0,0.0
vida privada nunca,1.0,0.001,0.0,0.0
victims outspoken advocate,1.0,0.001,0.0,0.0
victims kevin spacey,1.0,0.001,0.0,0.0
victim spacey's london,1.0,0.001,0.0,0.0
victim spacey waking,1.0,0.001,0.0,0.0
vic yields counts,1.0,0.001,0.0,0.0
vic visto abrumado,1.0,0.001,0.0,0.0
vic theatre londres,1.0,0.001,0.0,0.0
vic theatre chichester,1.0,0.001,0.0,0.0
vic spacey 2004-2015,1.0,0.001,0.0,0.0
vic nadine tweeted,1.0,0.001,0.0,0.0
vic kevin spacey,1.0,0.001,0.0,0.0
vic inappropriate behaviour,1.0,0.001,0.0,0.0
vic guardian spacey,1.0,0.001,0.0,0.0
vic dismayed allegations,1.0,0.001,1.0,0.001
vic dirigía spacey,1.0,0.001,0.0,0.0
vic battled accusations,1.0,0.001,0.0,0.0
vic actors ignoring,1.0,0.001,0.0,0.0
veterans bandstand discover,1.0,0.001,0.0,0.0
vertical defended theaters,1.0,0.001,0.0,0.0
vertical cinemas misconduct,1.0,0.001,0.0,0.0
verdict moments lashed,1.0,0.001,1.0,0.001
veracity lee daniels,1.0,0.001,0.0,0.0
veracidad palabras igual,1.0,0.001,0.0,0.0
ver polémica rodea,1.0,0.001,0.0,0.0
veces ganador oscar,1.0,0.001,0.0,0.0
varios casos acoso,1.0,0.001,0.0,0.0
vanity profile talese,1.0,0.001,0.0,0.0
vanish northwest england,1.0,0.001,0.0,0.0
vacillating highlighting heterosexual,1.0,0.001,0.0,0.0
usa wahlberg co-star,1.0,0.001,0.0,0.0
upset spacey's timing,1.0,0.001,0.0,0.0
updated kotaku pledge,1.0,0.001,0.0,0.0
upcoming tv cards,1.0,0.001,0.0,0.0
upcoming sixth netflix,1.0,0.001,0.0,0.0
upcoming sixth cards,1.0,0.001,1.0,0.001
upcoming sixth accusations,1.0,0.001,0.0,0.0
upcoming getty kidnapping,1.0,0.001,0.0,0.0
upcoming christopher plummer,1.0,0.001,0.0,0.0
upcoming cards clip,1.0,0.001,0.0,0.0
upcoming biopic writer,1.0,0.001,0.0,0.0
upcoming biopic thriller,1.0,0.001,0.0,0.0
upcoming billionaire spacey,1.0,0.001,0.0,0.0
upcoming billionaire co-starring,1.0,0.001,0.0,0.0
up.mark wahlberg michelle,1.0,0.001,0.0,0.0
unwanted advances sexuality,1.0,0.001,0.0,0.0
unwanted advances rapp,1.0,0.001,0.0,0.0
unwanted advances facebook,1.0,0.001,0.0,0.0
unruh spacey ultimately,1.0,0.001,1.0,0.001
unruh spacey starstruck,1.0,0.001,0.0,0.0
unruh spacey plied,1.0,0.001,0.0,0.0
unruh recount son's,1.0,0.001,0.0,0.0
unruh mom kevin,1.0,0.001,0.0,0.0
unruh conferencia prensa,1.0,0.001,0.0,0.0
unruh assault allegation,1.0,0.001,0.0,0.0
unruh alleged spacey,1.0,0.001,0.0,0.0
unruh accuse kevin,1.0,0.001,0.0,0.0
unraveled tucked famously,1.0,0.001,0.0,0.0
unprecedented reshooting re-editing,1.0,0.001,0.0,0.0
unprecedented kevin spacey,1.0,0.001,1.0,0.001
unpleasant advances spacey,1.0,0.001,0.0,0.0
