term,left_bin,left_perc,right_bin,right_perc
sexual harassment,1.0,0.00883124051332,1.0,0.005764676554899999
united states international relations,1.0,0.00876224644681,1.0,0.007821263866380001
labor,1.0,0.00827928798123,1.0,0.00691761186589
terrorism,1.0,0.007727335449149999,1.0,0.010656861523100001
"suspensions, dismissals and resignations",1.0,0.00745135918311,1.0,0.0048298641406
motion pictures,1.0,0.007313371050090001,1.0,0.0061386015206300005
christians and christianity,1.0,0.007313371050090001,1.0,0.00386389131248
election issues,1.0,0.00676141851801,1.0,0.00838215131497
privacy,1.0,0.0064854422519700005,1.0,0.00651252648635
impeachment,1.0,0.0064854422519700005,1.0,0.00763430138352
advertising and marketing,1.0,0.006071477852899999,1.0,0.0066994889692099996
environment,1.0,0.0058644956533699995,1.0,0.0022123893805300002
immigration and refugees,1.0,0.005519525320819999,1.0,0.00554655365823
music,1.0,0.0053815371878,1.0,0.001807304001
murders and attempted murders,1.0,0.00531254312129,1.0,0.00495450579584
reviews,1.0,0.005243549054779999,0.0,0.0
taxation,1.0,0.00510556092176,1.0,0.004019693381530001
sentences (criminal),1.0,0.005036566855249999,1.0,0.0035834475881799995
child abuse and neglect,1.0,0.0048295846557200005,1.0,0.00330300386389
frauds and swindling,1.0,0.00476059058921,1.0,0.0042378162782
hurricanes and tropical storms,1.0,0.0046915965227,1.0,0.00233703103577
primaries,1.0,0.00441562025666,1.0,0.00408201420915
marriages,1.0,0.00441562025666,1.0,0.00267979558769
basketball,1.0,0.004346626190149999,1.0,0.00426897669201
legislatures and parliaments,1.0,0.0040016558575999995,1.0,0.0026486351738800006
united states armament and defense,1.0,0.00379467365807,1.0,0.0033964851053200004
insurance,1.0,0.00372567959156,1.0,0.00196310607005
freedom and human rights,1.0,0.00331171519249,1.0,0.00199426648386
church-state relations,1.0,0.0031737270594699996,1.0,0.00267979558769
health insurance and managed care,1.0,0.0031737270594699996,0.0,0.0
beverages,1.0,0.0030357389264499997,1.0,0.00190078524243
alcoholic beverages,1.0,0.00289775079343,1.0,0.00155802069051
drug abuse and traffic,1.0,0.0027597626604099995,1.0,0.0032718434500799997
air pollution,1.0,0.0027597626604099995,0.0,0.0
global warming,1.0,0.0026217745273899996,0.0,0.0
torture,1.0,0.0026217745273899996,0.0,0.0
chemicals,1.0,0.0026217745273899996,0.0,0.0
police,1.0,0.00255278046088,1.0,0.00370808924343
gun control,1.0,0.00234579826135,1.0,0.0030848809672199998
sex,1.0,0.00227680419484,1.0,0.0018384644148099999
firearms,1.0,0.00220781012833,1.0,0.0033964851053200004
lobbying and lobbyists,1.0,0.00193183386229,0.0,0.0
football,1.0,0.00193183386229,0.0,0.0
health insurance,1.0,0.00186283979578,0.0,0.0
diseases and conditions,1.0,0.00186283979578,0.0,0.0
governors (us),1.0,0.00179384572927,1.0,0.00158918110433
illegal aliens,1.0,0.00179384572927,1.0,0.0021500685529099997
weather,1.0,0.00172485166276,0.0,0.0
speech,1.0,0.00172485166276,1.0,0.0036769288296100004
presidential election of 2000,1.0,0.00172485166276,0.0,0.0
budgets and budgeting,1.0,0.00165585759625,1.0,0.00168266234576
freedom of speech and expression,1.0,0.00165585759625,1.0,0.00405085379534
tests and testing,1.0,0.0015868635297400001,1.0,0.0023993518633899998
minorities (us),1.0,0.0015868635297400001,1.0,0.0017449831733800003
birth control and family planning,1.0,0.0015868635297400001,0.0,0.0
perjury,1.0,0.0015868635297400001,1.0,0.00158918110433
ratings and rating systems,0.0,0.0,1.0,0.00236819144958
economic conditions and trends,0.0,0.0,1.0,0.00196310607005
airlines and airplanes,0.0,0.0,1.0,0.00193194565624
international trade and world market,0.0,0.0,1.0,0.00193194565624
presidential election of 2004,0.0,0.0,1.0,0.00168266234576
jews,0.0,0.0,1.0,0.00158918110433
