term,left_bin,left_perc,right_bin,right_perc
allegation supreme nominee,1.0,0.002,1.0,0.003
accusing supreme nominee,1.0,0.002,0.0,0.0
accusing brett kavanaugh,1.0,0.002,0.0,0.0
accusation judge brett,1.0,0.002,0.0,0.0
1980s kavanaugh teenagers,1.0,0.002,0.0,0.0
zina bash flashes,1.0,0.001,0.0,0.0
zina bash experta,1.0,0.001,0.0,0.0
zina bash brett,1.0,0.001,0.0,0.0
zeroed christine blasey,1.0,0.001,0.0,0.0
yorker reporting kavanaugh,1.0,0.001,0.0,0.0
yorker ramirez assaulted,1.0,0.001,0.0,0.0
yorker quote judge's,1.0,0.001,0.0,0.0
yorker kavanaugh ignoring,1.0,0.001,0.0,0.0
yorker connects yorker,1.0,0.001,0.0,0.0
yorker college kavanaugh,1.0,0.001,0.0,0.0
yorker college dorm,1.0,0.001,0.0,0.0
yorker assault kavanaugh,1.0,0.001,0.0,0.0
yorker alleges kavanaugh,1.0,0.001,0.0,0.0
yorker alleged assault,1.0,0.001,0.0,0.0
yorker allegations kavanaugh,1.0,0.001,0.0,0.0
yorker allegation democratic,1.0,0.001,0.0,0.0
yorker accusing kavanaugh,1.0,0.001,0.0,0.0
yorker accusations brett,1.0,0.001,0.0,0.0
yoo infamous bush,1.0,0.001,0.0,0.0
yearbooks humans history-making,1.0,0.001,0.0,0.0
yearbooks brett kavanaugh's,1.0,0.001,0.0,0.0
yearbook yearbooks brett,1.0,0.001,0.0,0.0
yearbook survived fffffffourth,1.0,0.001,0.0,0.0
yearbook seemingly corresponds,1.0,0.001,0.0,0.0
yearbook renate alumnius,1.0,0.001,0.0,0.0
yearbook renate alumni,1.0,0.001,0.0,0.0
yearbook references kegs,1.0,0.001,0.0,0.0
yearbook kavanaugh renate,1.0,0.001,0.0,0.0
yearbook artifact discern,1.0,0.001,0.0,0.0
yearbook allegations racism,1.0,0.001,0.0,0.0
yearbook allegations kavanaugh,1.0,0.001,0.0,0.0
year-olds spin-the-bottle spin-the-bottle,1.0,0.001,0.0,0.0
year's antonin scalia,1.0,0.001,0.0,0.0
yeah gop reacts,1.0,0.001,0.0,0.0
yale yale college,1.0,0.001,0.0,0.0
yale university kavanaugh,1.0,0.001,0.0,0.0
yale university 1983-84,1.0,0.001,0.0,0.0
yale students sterling,1.0,0.001,0.0,0.0
yale sexually assaulted,1.0,0.001,0.0,0.0
yale roommate twitter,1.0,0.001,0.0,0.0
yale roommate ramirez's,1.0,0.001,0.0,0.0
yale kavanaugh studied,1.0,0.001,1.0,0.001
yale kavanaugh georgetown,1.0,0.001,0.0,0.0
yale joins acquaintance,1.0,0.001,0.0,0.0
yale genitals supreme,1.0,0.001,0.0,0.0
yale deans professors,1.0,0.001,0.0,0.0
yale college participants,1.0,0.001,0.0,0.0
yale college 1980s,1.0,0.001,0.0,0.0
yale classmate kavanaugh's,1.0,0.001,0.0,0.0
yale classmate chad,1.0,0.001,0.0,0.0
yale allege senate,1.0,0.001,0.0,0.0
wronged collins kavanaugh,1.0,0.001,0.0,0.0
writings appeals judge,1.0,0.001,0.0,0.0
writhing toad animus,1.0,0.001,0.0,0.0
wrapping republicans judge,1.0,0.001,0.0,0.0
wrapping fbi interviewed,1.0,0.001,0.0,0.0
wrapped viewers confirm,1.0,0.001,0.0,0.0
wrap fox jeanine,1.0,0.001,0.0,0.0
worrying backlash conservatives,1.0,0.001,0.0,0.0
world's violin iamchrisscott,1.0,0.001,0.0,0.0
workout tobin ridge,1.0,0.001,0.0,0.0
woodward drops trump,1.0,0.001,0.0,0.0
women's reproductive penalty,1.0,0.001,0.0,0.0
witnessing kavanaugh wider,1.0,0.001,0.0,0.0
witnessed kavanaugh excessively,1.0,0.001,0.0,0.0
witnessed kavanaugh bitch,1.0,0.001,0.0,0.0
witnessed judge brett,1.0,0.001,1.0,0.001
withheld lends credence,1.0,0.001,0.0,0.0
withdrew partisanship injected,1.0,0.001,0.0,0.0
withdrawing trump withdraw,1.0,0.001,0.0,0.0
withdraw nomination on-record,1.0,0.001,0.0,0.0
withdraw kavanaugh electoral,1.0,0.001,0.0,0.0
withdraw backfire perry,1.0,0.001,0.0,0.0
witchcraft historically exacting,1.0,0.001,0.0,0.0
wisely nation's integrity,1.0,0.001,0.0,0.0
wine-banks watergate prosecutor,1.0,0.001,0.0,0.0
willingness testify judiciary,1.0,0.001,0.0,0.0
williams reacts raging,1.0,0.001,0.0,0.0
williams kavanaugh confirmation,1.0,0.001,0.0,0.0
william buzbee georgetown,1.0,0.001,0.0,0.0
wider misconduct cleveland,1.0,0.001,0.0,0.0
wider kavanaugh divisive,1.0,0.001,0.0,0.0
wider angrier christine,1.0,0.001,0.0,0.0
whirlwind heartbreaking gut-wrenching,1.0,0.001,0.0,0.0
whelan peddled ford,1.0,0.001,0.0,0.0
whelan ally supreme,1.0,0.001,0.0,0.0
whelan advising kavanaugh,1.0,0.001,0.0,0.0
well-known judge kavanaugh's,1.0,0.001,0.0,0.0
well-funded months-long campaign,1.0,0.001,0.0,0.0
weighing assault allegations,1.0,0.001,0.0,0.0
weigh senate kavanaugh's,1.0,0.001,0.0,0.0
week's slate gabfest,1.0,0.001,0.0,0.0
week's senate judiciary,1.0,0.001,0.0,0.0
week's republican overwhelmingly,1.0,0.001,0.0,0.0
week's fbi brett,1.0,0.001,0.0,0.0
week's denigrated renate,1.0,0.001,0.0,0.0
weapons ban unconstitutional,1.0,0.001,0.0,0.0
watergate prosecutor ali,1.0,0.001,0.0,0.0
wasted tales memoir,1.0,0.001,0.0,0.0
washington uncritically echoed,1.0,0.001,0.0,0.0
washington supreme nominee,1.0,0.001,0.0,0.0
washington sean sullivan,1.0,0.001,0.0,0.0
washington russia robert,1.0,0.001,0.0,0.0
washington poll definitive,1.0,0.001,0.0,0.0
washington john cornyn,1.0,0.001,0.0,0.0
washington intoxicated kavanaugh,1.0,0.001,0.0,0.0
washington hearings trump's,1.0,0.001,0.0,0.0
washington greg sargent,1.0,0.001,0.0,0.0
washington getty andrew,1.0,0.001,0.0,0.0
washington fbi interviewed,1.0,0.001,0.0,0.0
washington dc mayoría,1.0,0.001,0.0,0.0
washington conservative judicial,1.0,0.001,0.0,0.0
washington columnist jennifer,1.0,0.001,0.0,0.0
washington christine blasey,1.0,0.001,0.0,0.0
washington bush's flags,1.0,0.001,0.0,0.0
washington brookings margaret,1.0,0.001,0.0,0.0
washington brett kavanaugh,1.0,0.001,1.0,0.002
washington braces thursday's,1.0,0.001,0.0,0.0
washington assault weapons,1.0,0.001,0.0,0.0
washington assault victims,1.0,0.001,0.0,0.0
washington ap trump,1.0,0.001,0.0,0.0
washington ambos escuela,1.0,0.001,0.0,0.0
washington 1980s kavanaugh,1.0,0.001,0.0,0.0
warren massachusetts nail,1.0,0.001,0.0,0.0
warp precedent preferences,1.0,0.001,0.0,0.0
warn republicans democrats,1.0,0.001,0.0,0.0
warn kavanaugh distribute,1.0,0.001,0.0,0.0
walker kavanaugh judge,1.0,0.001,0.0,0.0
wal-mart wal-mart bargain,1.0,0.001,0.0,0.0
waggled dick yale,1.0,0.001,0.0,0.0
wade upheld leanings,1.0,0.001,0.0,0.0
wade legalized abortion,1.0,0.001,1.0,0.001
wade conservative ban,1.0,0.001,0.0,0.0
voter gap majorities,1.0,0.001,0.0,0.0
votarían nominación corte,1.0,0.001,0.0,0.0
votará recomienda designación,1.0,0.001,0.0,0.0
votará confirmar juez,1.0,0.001,0.0,0.0
vota comisiones candidato,1.0,0.001,0.0,0.0
volatile temperament supreme,1.0,0.001,0.0,0.0
voicing kavanaugh cohen's,1.0,0.001,0.0,0.0
vocal kavanaugh's confirmation,1.0,0.001,0.0,0.0
vladimir putin dismissed,1.0,0.001,0.0,0.0
visto bueno senado,1.0,0.001,0.0,0.0
virginity rumors renate,1.0,0.001,0.0,0.0
violin iamchrisscott elon,1.0,0.001,0.0,0.0
violence urging commit,1.0,0.001,0.0,0.0
violence abuse rampage,1.0,0.001,0.0,0.0
violated judicial promoted,1.0,0.001,0.0,0.0
vince foster clintons,1.0,0.001,0.0,0.0
vile violent threats,1.0,0.001,0.0,0.0
viewpoints allegations kavanaugh,1.0,0.001,0.0,0.0
viewers confirm brett,1.0,0.001,0.0,0.0
viewers all-day nielsen,1.0,0.001,0.0,0.0
viernes sesión votará,1.0,0.001,0.0,0.0
viernes casa blanca,1.0,0.001,0.0,0.0
victory lap brett,1.0,0.001,0.0,0.0
victims imploring kavanaugh's,1.0,0.001,0.0,0.0
victims document theft,1.0,0.001,0.0,0.0
victims assaults david,1.0,0.001,0.0,0.0
victims abuse violence,1.0,0.001,0.0,0.0
victimized kavanaugh conveniently,1.0,0.001,0.0,0.0
victim rapes judge,1.0,0.001,0.0,0.0
victim rape kavanaugh,1.0,0.001,0.0,0.0
victim brett kavanaugh,1.0,0.001,0.0,0.0
vetting judge kavanaugh,1.0,0.001,0.0,0.0
vetted swetnick kavanaugh,1.0,0.001,0.0,0.0
vested brett kavanaugh's,1.0,0.001,0.0,0.0
verbatim democrats confidential,1.0,0.001,0.0,0.0
verbally renate sean,1.0,0.001,0.0,0.0
verbally destroys gop,1.0,0.001,0.0,0.0
veracity testified senate,1.0,0.001,0.0,0.0
velshi senate judiciary,1.0,0.001,0.0,0.0
vanita gupta kavanaugh's,1.0,0.001,0.0,0.0
vanishing rape victim,1.0,0.001,0.0,0.0
vance talks rachel,1.0,0.001,0.0,0.0
validity accusations misconduct,1.0,0.001,0.0,0.0
validate tweeted kavanaugh,1.0,0.001,0.0,0.0
validate affirm uphold,1.0,0.001,0.0,0.0
vain appeals united,1.0,0.001,0.0,0.0
vague debbie brett,1.0,0.001,0.0,0.0
vacancy appeals amy,1.0,0.001,0.0,0.0
vacancy anthony kennedy,1.0,0.001,0.0,0.0
v-day congo nobel,1.0,0.001,0.0,0.0
utterance epithet hostile,1.0,0.001,0.0,0.0
utmost gravity precedent,1.0,0.001,0.0,0.0
utah's orrin hatch,1.0,0.001,0.0,0.0
utah senators orrin,1.0,0.001,0.0,0.0
users brett kavanaugh,1.0,0.001,0.0,0.0
usa washington uncritically,1.0,0.001,0.0,0.0
urging commit rejecting,1.0,0.001,0.0,0.0
urgently kavanaugh ram,1.0,0.001,0.0,0.0
upstanding misrepresents challenges,1.0,0.001,0.0,0.0
uproar surrounding kavanaugh's,1.0,0.001,0.0,0.0
uproar releasing trump's,1.0,0.001,0.0,0.0
upholds restrictive missouri,1.0,0.001,0.0,0.0
uphold wronged refuse,1.0,0.001,0.0,0.0
uphill insurmountable odds,1.0,0.001,0.0,0.0
upheld missouri abortion,1.0,0.001,0.0,0.0
upheld leanings legalized,1.0,0.001,0.0,0.0
upheld abortion preferences,1.0,0.001,0.0,0.0
unwitting president's deception,1.0,0.001,0.0,0.0
unwillingness recuse stemming,1.0,0.001,0.0,0.0
unwilling republicans sneaks,1.0,0.001,0.0,0.0
unveiled kavanaugh 9th,1.0,0.001,0.0,0.0
unsubstantiated boasting conquests,1.0,0.001,0.0,0.0
unseat democratic incumbent,1.0,0.001,0.0,0.0
unpopular supreme nominee,1.0,0.001,0.0,0.0
unmitigated trainwreck devolve,1.0,0.001,0.0,0.0
unmistakable wider angrier,1.0,0.001,0.0,0.0
unlawful immigrant minors,1.0,0.001,0.0,0.0
university week's republican,1.0,0.001,0.0,0.0
university washington intoxicated,1.0,0.001,0.0,0.0
university professor supreme,1.0,0.001,0.0,0.0
university professor kavanaugh,1.0,0.001,0.0,0.0
university professor drunken,1.0,0.001,0.0,0.0
university professor christine,1.0,0.001,1.0,0.001
university professor assault,1.0,0.001,0.0,0.0
university minouche kandel,1.0,0.001,0.0,0.0
university louisville professor,1.0,0.001,1.0,0.001
university kavanaugh 1980s,1.0,0.001,0.0,0.0
university california irvine,1.0,0.001,0.0,0.0
united stolen emails,1.0,0.001,0.0,0.0
united senate susan,1.0,0.001,0.0,0.0
united senate supreme,1.0,0.001,0.0,0.0
united professors judicial,1.0,0.001,0.0,0.0
united plea principled,1.0,0.001,0.0,0.0
unidos día dramática,1.0,0.001,0.0,0.0
unfolded senate gop,1.0,0.001,0.0,0.0
unfairly stoked judicial,1.0,0.001,0.0,0.0
unequivocally denying blacked,1.0,0.001,1.0,0.001
unequivocally denies allegation,1.0,0.001,0.0,0.0
undermining kavanaugh's credibility,1.0,0.001,0.0,0.0
undermine allegations brett,1.0,0.001,0.0,0.0
uncritically echoed kavanaugh's,1.0,0.001,0.0,0.0
uncorroborated connects rasor,1.0,0.001,0.0,0.0
unconstitutional judge brett,1.0,0.001,0.0,0.0
unanimous transportation-building epa,1.0,0.001,0.0,0.0
unanimity fronts trump,1.0,0.001,0.0,0.0
unaccountable divorced presidential,1.0,0.001,0.0,0.0
ultraviolet expose harassment,1.0,0.001,0.0,0.0
ultra-conservative antonin scalia,1.0,0.001,0.0,0.0
ultimatum testify accusations,1.0,0.001,0.0,0.0
ultimatum gop kavanaugh,1.0,0.001,0.0,0.0
ultimately judging kavanaugh,1.0,0.001,0.0,0.0
uh accusations kavanaugh,1.0,0.001,0.0,0.0
two-week orchestrated fueled,1.0,0.001,0.0,0.0
twitter users brett,1.0,0.001,0.0,0.0
twitter thread arguing,1.0,0.001,0.0,0.0
twitter supremacists alt-lite,1.0,0.001,0.0,0.0
twitter socialize chat,1.0,0.001,0.0,0.0
twitter referring kavanaugh,1.0,0.001,0.0,0.0
twitter professor christine,1.0,0.001,0.0,0.0
twitter los angeles,1.0,0.001,0.0,0.0
twitter accusing sexually,1.0,0.001,0.0,0.0
twitter 10/2 caviled,1.0,0.001,0.0,0.0
twitter 10/1 decried,1.0,0.001,0.0,0.0
twitter 10/1 bazelon,1.0,0.001,0.0,0.0
tweets discovered brett,1.0,0.001,0.0,0.0
tweeted trump's handpicked,1.0,0.001,0.0,0.0
tweeted congratulations alum,1.0,0.001,0.0,0.0
tweet rant alleges,1.0,0.001,0.0,0.0
tweet kavanaugh truthful,1.0,0.001,0.0,0.0
tweet burlington republican,1.0,0.001,0.0,0.0
tv thanking susan,1.0,0.001,0.0,0.0
tv senate judiciary,1.0,0.001,0.0,0.0
tv pundit media,1.0,0.001,0.0,0.0
turnabout treating christine,1.0,0.001,0.0,0.0
turmoil supreme nominee,1.0,0.001,0.0,0.0
tune senate judiciary,1.0,0.001,0.0,0.0
truthful conversations durbin,1.0,0.001,0.0,0.0
trumps supreme nominee,1.0,0.001,0.0,0.0
trump's supreme nominees,1.0,0.001,0.0,0.0
trump's supreme connecticut's,1.0,0.001,0.0,0.0
trump's presidential campaign,1.0,0.001,0.0,0.0
trump's nominee kennedy,1.0,0.001,0.0,0.0
trump's nominee anthony,1.0,0.001,0.0,0.0
trump's neil gorsuch,1.0,0.001,0.0,0.0
trump's mocking misrepresentation,1.0,0.001,0.0,0.0
trump's ignorance hostility,1.0,0.001,0.0,0.0
trump's handpicked supreme,1.0,0.001,0.0,0.0
trump's controversial nominee,1.0,0.001,0.0,0.0
trump's contenders vacancy,1.0,0.001,0.0,0.0
trump's brett kavanaugh,1.0,0.001,0.0,0.0
trump's ban puerto,1.0,0.001,0.0,0.0
trump's attacking alleged,1.0,0.001,0.0,0.0
trump withdraw backfire,1.0,0.001,0.0,0.0
trump victims abuse,1.0,0.001,0.0,0.0
trump travels washington,1.0,0.001,0.0,0.0
trump taps defends,1.0,0.001,0.0,0.0
trump stumbling dc,1.0,0.001,0.0,0.0
trump roy moore,1.0,0.001,0.0,0.0
trump reviewed kavanaugh,1.0,0.001,0.0,0.0
trump republicans ford,1.0,0.001,0.0,0.0
trump republican lawmakers,1.0,0.001,0.0,0.0
trump reproductive freedoms,1.0,0.001,0.0,0.0
trump nominees kavanaugh's,1.0,0.001,0.0,0.0
trump nominee supreme,1.0,0.001,1.0,0.001
trump nomination skepticism,1.0,0.001,0.0,0.0
trump nomination phoned,1.0,0.001,0.0,0.0
trump nomination judge,1.0,0.001,0.0,0.0
trump nominating kavanaugh,1.0,0.001,0.0,0.0
trump nominates brett,1.0,0.001,0.0,0.0
trump nominated judge,1.0,0.001,0.0,0.0
trump nominated circuit,1.0,0.001,1.0,0.001
trump mocked ford,1.0,0.001,0.0,0.0
trump mocked brett,1.0,0.001,0.0,0.0
trump mock christine,1.0,0.001,0.0,0.0
trump micromanaging fbi,1.0,0.001,0.0,0.0
trump mcconnell kavanaugh,1.0,0.001,0.0,0.0
trump lexington herald,1.0,0.001,0.0,0.0
trump lauded yale,1.0,0.001,0.0,0.0
trump kavanaugh's loudest,1.0,0.001,0.0,0.0
