term,left_bin,left_perc,right_bin,right_perc
spacey ridley,1.0,0.005,1.0,0.005
spacey dustin,1.0,0.005,1.0,0.003
spacey assaulted,1.0,0.005,1.0,0.006
spacey alleged,1.0,0.005,1.0,0.006
sincerest apology,1.0,0.005,1.0,0.005
sexually harassed,1.0,0.005,1.0,0.005
roy moore,1.0,0.005,1.0,0.002
rapp spacey's,1.0,0.005,1.0,0.005
rapp kevin,1.0,0.005,1.0,0.004
rapp allegations,1.0,0.005,0.0,0.0
plummer replacing,1.0,0.005,0.0,0.0
pic.twitter.com/x6ybi5atr5 kevin,1.0,0.005,0.0,0.0
misconduct kevin,1.0,0.005,1.0,0.003
lauer kevin,1.0,0.005,1.0,0.004
john lasseter,1.0,0.005,0.0,0.0
john conyers,1.0,0.005,1.0,0.006
inappropriate behaviour,1.0,0.005,1.0,0.004
dustin hoffman,1.0,0.005,1.0,0.006
co-star kevin,1.0,0.005,0.0,0.0
buzzfeed anthony,1.0,0.005,1.0,0.003
assault misconduct,1.0,0.005,0.0,0.0
apology inappropriate,1.0,0.005,1.0,0.003
anthony rapp's,1.0,0.005,1.0,0.003
anchor kevin,1.0,0.005,1.0,0.004
allegations harvey,1.0,0.005,1.0,0.002
allegations harassment,1.0,0.005,1.0,0.006
allegations assault,1.0,0.005,1.0,0.004
advances rapp,1.0,0.005,0.0,0.0
actors kevin,1.0,0.005,1.0,0.002
accusation spacey,1.0,0.005,0.0,0.0
vic theatre,1.0,0.004,1.0,0.006999999999999999
vic london,1.0,0.004,1.0,0.004
starring kevin,1.0,0.004,1.0,0.003
spacey's alleged,1.0,0.004,1.0,0.005
spacey spacey,1.0,0.004,1.0,0.008
spacey franken,1.0,0.004,1.0,0.002
spacey años,1.0,0.004,0.0,0.0
spacey accusations,1.0,0.004,1.0,0.003
sixth cards,1.0,0.004,1.0,0.002
serie cards,1.0,0.004,0.0,0.0
replacing spacey,1.0,0.004,0.0,0.0
ratner john,1.0,0.004,0.0,0.0
rapp misconduct,1.0,0.004,0.0,0.0
rapp accuse,1.0,0.004,1.0,0.002
plummer kevin,1.0,0.004,1.0,0.005
owe sincerest,1.0,0.004,1.0,0.002
netflix's cards,1.0,0.004,1.0,0.004
netflix ties,1.0,0.004,1.0,0.004
netflix spacey,1.0,0.004,1.0,0.003
netflix kevin,1.0,0.004,1.0,0.003
montana spacey,1.0,0.004,1.0,0.003
misconduct spacey,1.0,0.004,1.0,0.003
misconduct accusations,1.0,0.004,0.0,0.0
louis ck,1.0,0.004,1.0,0.006
london's vic,1.0,0.004,1.0,0.006
kevin getty,1.0,0.004,0.0,0.0
harassment allegations,1.0,0.004,1.0,0.003
harassment abuse,1.0,0.004,1.0,0.004
filmmaker tony,1.0,0.004,1.0,0.004
emmy founders,1.0,0.004,1.0,0.003
cards sixth,1.0,0.004,0.0,0.0
buzzfeed spacey's,1.0,0.004,0.0,0.0
assault spacey,1.0,0.004,1.0,0.004
alleged misconduct,1.0,0.004,1.0,0.003
allegations cards,1.0,0.004,1.0,0.002
acusaciones acoso,1.0,0.004,0.0,0.0
accuse spacey,1.0,0.004,1.0,0.003
accusations spacey,1.0,0.004,1.0,0.002
âœ ï,1.0,0.003,0.0,0.0
zachary quinto,1.0,0.003,1.0,0.001
wright kevin,1.0,0.003,1.0,0.001
wright claire,1.0,0.003,0.0,0.0
woody allen,1.0,0.003,1.0,0.005
weinstein matt,1.0,0.003,1.0,0.002
weinstein charlie,1.0,0.003,1.0,0.002
weinstein allegations,1.0,0.003,1.0,0.001
wahlberg michelle,1.0,0.003,1.0,0.001
upcoming sixth,1.0,0.003,1.0,0.001
torno productor,1.0,0.003,0.0,0.0
tony awards,1.0,0.003,1.0,0.004
ties kevin,1.0,0.003,1.0,0.002
steven seagal,1.0,0.003,0.0,0.0
spacey's orientation,1.0,0.003,0.0,0.0
spacey's misconduct,1.0,0.003,1.0,0.002
spacey starred,1.0,0.003,1.0,0.002
spacey scandal,1.0,0.003,1.0,0.005
spacey robin,1.0,0.003,1.0,0.002
spacey repeatedly,1.0,0.003,0.0,0.0
spacey protagonista,1.0,0.003,0.0,0.0
spacey paul,1.0,0.003,0.0,0.0
spacey matt,1.0,0.003,1.0,0.003
spacey john,1.0,0.003,0.0,0.0
spacey inappropriate,1.0,0.003,1.0,0.004
spacey handsy,1.0,0.003,1.0,0.002
spacey gore,1.0,0.003,0.0,0.0
spacey emmy,1.0,0.003,1.0,0.003
spacey billionaire,1.0,0.003,0.0,0.0
spacey apologizes,1.0,0.003,0.0,0.0
spacey allegedly,1.0,0.003,1.0,0.01
show's sixth,1.0,0.003,1.0,0.003
sexually abused,1.0,0.003,1.0,0.002
sexual-misconduct allegations,1.0,0.003,0.0,0.0
salpicado artistas,1.0,0.003,0.0,0.0
salma hayek,1.0,0.003,0.0,0.0
robin wright's,1.0,0.003,0.0,0.0
replacing kevin,1.0,0.003,0.0,0.0
rapp's accusation,1.0,0.003,0.0,0.0
predators harvey,1.0,0.003,1.0,0.002
plummer spacey,1.0,0.003,0.0,0.0
pearce kevin,1.0,0.003,0.0,0.0
officially kevin,1.0,0.003,0.0,0.0
massage therapist,1.0,0.003,0.0,0.0
lupita nyong'o,1.0,0.003,0.0,0.0
loved encounters,1.0,0.003,0.0,0.0
louis bryan,1.0,0.003,0.0,0.0
london spacey,1.0,0.003,0.0,0.0
leon wieseltier,1.0,0.003,0.0,0.0
lasseter louis,1.0,0.003,0.0,0.0
jeremy piven,1.0,0.003,0.0,0.0
james franco,1.0,0.003,0.0,0.0
investigating allegation,1.0,0.003,0.0,0.0
harassed spacey,1.0,0.003,0.0,0.0
getty spacey,1.0,0.003,0.0,0.0
gabriel byrne,1.0,0.003,1.0,0.002
escándalo torno,1.0,0.003,0.0,0.0
escaped kevin,1.0,0.003,1.0,0.003
dreyfuss kevin,1.0,0.003,0.0,0.0
district attorney's,1.0,0.003,1.0,0.003
disgraced kevin,1.0,0.003,1.0,0.012
defends kevin,1.0,0.003,0.0,0.0
danny masterson,1.0,0.003,0.0,0.0
cavazos spacey,1.0,0.003,1.0,0.002
casos agresión,1.0,0.003,0.0,0.0
cards spacey's,1.0,0.003,0.0,0.0
cards officially,1.0,0.003,0.0,0.0
cards misconduct,1.0,0.003,1.0,0.002
cards allegations,1.0,0.003,1.0,0.004
buzzfeed rapp,1.0,0.003,1.0,0.002
boston tv,1.0,0.003,0.0,0.0
billionaire paul,1.0,0.003,1.0,0.002
behave owe,1.0,0.003,1.0,0.002
assaulted teenage,1.0,0.003,0.0,0.0
assault kevin,1.0,0.003,1.0,0.003
artistas kevin,1.0,0.003,0.0,0.0
apologized inappropriate,1.0,0.003,0.0,0.0
anthony anderson,1.0,0.003,0.0,0.0
ansel elgort,1.0,0.003,0.0,0.0
angelina jolie,1.0,0.003,0.0,0.0
angeles district,1.0,0.003,1.0,0.004
anchor spacey,1.0,0.003,0.0,0.0
alleges spacey,1.0,0.003,1.0,0.003
alleged oscar-winning,1.0,0.003,0.0,0.0
alleged assault,1.0,0.003,1.0,0.003
alleged advances,1.0,0.003,0.0,0.0
allegations anthony,1.0,0.003,1.0,0.002
allegation spacey,1.0,0.003,0.0,0.0
allegation assault,1.0,0.003,0.0,0.0
afi fest,1.0,0.003,1.0,0.002
advances spacey,1.0,0.003,1.0,0.003
adam venit,1.0,0.003,0.0,0.0
accusations harassment,1.0,0.003,1.0,0.002
última temporada,1.0,0.002,0.0,0.0
writer gore,1.0,0.002,1.0,0.001
wright's claire,1.0,0.002,1.0,0.002
wright spacey's,1.0,0.002,1.0,0.001
wright misconduct,1.0,0.002,0.0,0.0
willimon notified,1.0,0.002,0.0,0.0
williams wahlberg,1.0,0.002,1.0,0.001
william macy,1.0,0.002,0.0,0.0
whitby getty,1.0,0.002,0.0,0.0
weinstein señalado,1.0,0.002,0.0,0.0
weinstein louis,1.0,0.002,1.0,0.001
weinstein donald,1.0,0.002,0.0,0.0
weinstein cosby,1.0,0.002,1.0,0.001
weinstein antagonizer,1.0,0.002,0.0,0.0
waking spacey,1.0,0.002,0.0,0.0
vulture spacey,1.0,0.002,0.0,0.0
vive inmerso,1.0,0.002,0.0,0.0
vidal spacey,1.0,0.002,0.0,0.0
vidal biopic,1.0,0.002,1.0,0.001
vic spacey's,1.0,0.002,0.0,0.0
vic spacey,1.0,0.002,1.0,0.002
vic artístico,1.0,0.002,0.0,0.0
usa wahlberg,1.0,0.002,1.0,0.001
upcoming thriller,1.0,0.002,1.0,0.001
unruh alleged,1.0,0.002,0.0,0.0
underwood robin,1.0,0.002,1.0,0.001
underwood netflix's,1.0,0.002,1.0,0.001
underage assault,1.0,0.002,1.0,0.001
unclear spacey's,1.0,0.002,0.0,0.0
twitter sintió,1.0,0.002,0.0,0.0
twitter apologized,1.0,0.002,0.0,0.0
twelve creepy,1.0,0.002,0.0,0.0
trump harvey,1.0,0.002,0.0,0.0
troubling kevin,1.0,0.002,0.0,0.0
tratamiento adicción,1.0,0.002,0.0,0.0
traction spacey's,1.0,0.002,0.0,0.0
trabajadores exempleados,1.0,0.002,0.0,0.0
toback tv,1.0,0.002,0.0,0.0
toback brett,1.0,0.002,1.0,0.002
tipo salpicado,1.0,0.002,0.0,0.0
tim whitby,1.0,0.002,0.0,0.0
terry crews,1.0,0.002,0.0,0.0
temporada serie,1.0,0.002,0.0,0.0
teenage nantucket,1.0,0.002,0.0,0.0
teenage anthony,1.0,0.002,0.0,0.0
teatro londinense,1.0,0.002,0.0,0.0
taron egerton,1.0,0.002,0.0,0.0
tambor adam,1.0,0.002,0.0,0.0
tacitly endorse,1.0,0.002,0.0,0.0
suspects filming,1.0,0.002,0.0,0.0
supervisor spacey,1.0,0.002,0.0,0.0
starred spacey,1.0,0.002,1.0,0.002
spacey's spacey,1.0,0.002,0.0,0.0
spacey's netflix,1.0,0.002,0.0,0.0
spacey's gore,1.0,0.002,1.0,0.001
spacey's frank,1.0,0.002,1.0,0.002
spacey's cards,1.0,0.002,1.0,0.001
spacey's calling,1.0,0.002,0.0,0.0
spacey's billionaire,1.0,0.002,0.0,0.0
spacey's behaviour,1.0,0.002,1.0,0.004
spacey twelve,1.0,0.002,0.0,0.0
spacey towleroad,1.0,0.002,0.0,0.0
spacey theatre,1.0,0.002,0.0,0.0
spacey surfaced,1.0,0.002,0.0,0.0
spacey steven,1.0,0.002,0.0,0.0
spacey spacey's,1.0,0.002,0.0,0.0
spacey slew,1.0,0.002,0.0,0.0
spacey sixth,1.0,0.002,0.0,0.0
spacey sexual-assault,1.0,0.002,0.0,0.0
spacey scotland,1.0,0.002,0.0,0.0
spacey routinely,1.0,0.002,0.0,0.0
spacey respondió,1.0,0.002,0.0,0.0
spacey recollection,1.0,0.002,0.0,0.0
spacey recibe,1.0,0.002,0.0,0.0
spacey rape,1.0,0.002,1.0,0.002
spacey producción,1.0,0.002,0.0,0.0
spacey predator,1.0,0.002,0.0,0.0
spacey outrage,1.0,0.002,0.0,0.0
spacey ongoing,1.0,0.002,0.0,0.0
spacey netflix's,1.0,0.002,0.0,0.0
spacey n-word,1.0,0.002,0.0,0.0
spacey molest,1.0,0.002,0.0,0.0
spacey media,1.0,0.002,1.0,0.003
spacey los,1.0,0.002,0.0,0.0
spacey london,1.0,0.002,1.0,0.002
spacey kevin,1.0,0.002,1.0,0.003
spacey jokes,1.0,0.002,0.0,0.0
spacey jeffrey,1.0,0.002,0.0,0.0
spacey james,1.0,0.002,1.0,0.006
spacey incidents,1.0,0.002,0.0,0.0
spacey honestly,1.0,0.002,0.0,0.0
spacey high-profile,1.0,0.002,0.0,0.0
spacey halted,1.0,0.002,0.0,0.0
spacey groping,1.0,0.002,0.0,0.0
spacey filming,1.0,0.002,0.0,0.0
spacey donald,1.0,0.002,0.0,0.0
spacey declined,1.0,0.002,0.0,0.0
spacey confidential,1.0,0.002,0.0,0.0
spacey claiming,1.0,0.002,0.0,0.0
spacey checks,1.0,0.002,0.0,0.0
spacey brett,1.0,0.002,1.0,0.006
spacey assaulting,1.0,0.002,0.0,0.0
spacey artístico,1.0,0.002,0.0,0.0
spacey apology,1.0,0.002,1.0,0.006999999999999999
spacey apologize,1.0,0.002,0.0,0.0
spacey alleging,1.0,0.002,0.0,0.0
spacey actor's,1.0,0.002,0.0,0.0
spacey accusers,1.0,0.002,1.0,0.003
son's pants,1.0,0.002,1.0,0.002
sintió horrorizado,1.0,0.002,0.0,0.0
sincera disculpa,1.0,0.002,0.0,0.0
show's spacey,1.0,0.002,0.0,0.0
show's seasons,1.0,0.002,0.0,0.0
show's kevin,1.0,0.002,0.0,0.0
shameless eric,1.0,0.002,0.0,0.0
señalado decenas,1.0,0.002,0.0,0.0
sexually propositioned,1.0,0.002,0.0,0.0
sexually assaulting,1.0,0.002,1.0,0.003
sexo centro,1.0,0.002,0.0,0.0
seth mcfarlane,1.0,0.002,0.0,0.0
self-interrogation policing,1.0,0.002,0.0,0.0
scott re-shoot,1.0,0.002,0.0,0.0
scott kevin,1.0,0.002,1.0,0.003
scotland investigating,1.0,0.002,0.0,0.0
savannah guthrie,1.0,0.002,1.0,0.002
russell simmons,1.0,0.002,1.0,0.002
roman polanski,1.0,0.002,1.0,0.003
robert cavazos,1.0,0.002,0.0,0.0
richard ii,1.0,0.002,0.0,0.0
revelaciones tipo,1.0,0.002,0.0,0.0
reshot christopher,1.0,0.002,0.0,0.0
reshoot christopher,1.0,0.002,0.0,0.0
relaciones sexuales,1.0,0.002,0.0,0.0
rehabilitación lujo,1.0,0.002,0.0,0.0
regrets calling,1.0,0.002,0.0,0.0
referido rapp,1.0,0.002,0.0,0.0
recibe tratamiento,1.0,0.002,0.0,0.0
ratner kevin,1.0,0.002,0.0,0.0
rapp rapp,1.0,0.002,1.0,0.002
rapp mid,1.0,0.002,0.0,0.0
rapp años,1.0,0.002,0.0,0.0
rapp assault,1.0,0.002,0.0,0.0
rapp afirmó,1.0,0.002,0.0,0.0
rapp advances,1.0,0.002,0.0,0.0
rapp acusó,1.0,0.002,0.0,0.0
rapp accusation,1.0,0.002,0.0,0.0
racist cards,1.0,0.002,0.0,0.0
queerness shocking,1.0,0.002,0.0,0.0
página facebook,1.0,0.002,0.0,0.0
protecting kevin,1.0,0.002,0.0,0.0
protagonista kevin,1.0,0.002,0.0,0.0
producer media,1.0,0.002,0.0,0.0
producción serie,1.0,0.002,0.0,0.0
polémica goteo,1.0,0.002,0.0,0.0
policing consume,1.0,0.002,0.0,0.0
plummer unprecedented,1.0,0.002,0.0,0.0
plummer spacey's,1.0,0.002,0.0,0.0
plummer aces,1.0,0.002,0.0,0.0
pearce spacey,1.0,0.002,0.0,0.0
pearce regrets,1.0,0.002,0.0,0.0
pants genitals,1.0,0.002,1.0,0.002
owed rapp,1.0,0.002,0.0,0.0
outed alleged,1.0,0.002,0.0,0.0
oscar-winning kevin,1.0,0.002,1.0,0.003
oscar hopeful,1.0,0.002,0.0,0.0
onslaught assault,1.0,0.002,0.0,0.0
nyong'o angelina,1.0,0.002,0.0,0.0
numerosas acusaciones,1.0,0.002,0.0,0.0
nuevas revelaciones,1.0,0.002,0.0,0.0
nomination last-minute,1.0,0.002,0.0,0.0
netflix upcoming,1.0,0.002,0.0,0.0
netflix spacey's,1.0,0.002,0.0,0.0
netflix gore,1.0,0.002,1.0,0.002
netflix cancelled,1.0,0.002,0.0,0.0
netflix accusations,1.0,0.002,0.0,0.0
nantucket massachusetts,1.0,0.002,0.0,0.0
n-word cards,1.0,0.002,0.0,0.0
morrissey defends,1.0,0.002,0.0,0.0
mogul harvey,1.0,0.002,1.0,0.005
mil dólares,1.0,0.002,0.0,0.0
mid 80s,1.0,0.002,0.0,0.0
mexicano roberto,1.0,0.002,0.0,0.0
mexican roberto,1.0,0.002,1.0,0.004
media outlets,1.0,0.002,0.0,0.0
media netflix,1.0,0.002,0.0,0.0
mcfarlane kevin,1.0,0.002,0.0,0.0
mccormack grace,1.0,0.002,0.0,0.0
macy shameless,1.0,0.002,0.0,0.0
lysette mcgowan,1.0,0.002,0.0,0.0
lujo cuesta,1.0,0.002,0.0,0.0
louis russell,1.0,0.002,0.0,0.0
louis harvey,1.0,0.002,0.0,0.0
londinense vic,1.0,0.002,0.0,0.0
lolita logs,1.0,0.002,0.0,0.0
logs clinton,1.0,0.002,0.0,0.0
lengthy buzzfeed,1.0,0.002,0.0,0.0
lauer garrison,1.0,0.002,0.0,0.0
kevin hart,1.0,0.002,0.0,0.0
kevin bacon,1.0,0.002,0.0,0.0
kate mara,1.0,0.002,0.0,0.0
journalist talese,1.0,0.002,0.0,0.0
journalist spacey,1.0,0.002,0.0,0.0
jon bernthal,1.0,0.002,0.0,0.0
john paul,1.0,0.002,1.0,0.004
jean paul,1.0,0.002,0.0,0.0
investigating assault,1.0,0.002,0.0,0.0
inmerso enorme,1.0,0.002,0.0,0.0
inebriated spacey,1.0,0.002,0.0,0.0
inappropriate spacey,1.0,0.002,1.0,0.002
horrorizado historia,1.0,0.002,0.0,0.0
horrified rapp's,1.0,0.002,0.0,0.0
honestly spacey,1.0,0.002,0.0,0.0
hoffman brett,1.0,0.002,0.0,0.0
historia encuentro,1.0,0.002,0.0,0.0
high-profile harvey,1.0,0.002,0.0,0.0
high-profile harassment,1.0,0.002,0.0,0.0
harvey weinstein's,1.0,0.002,1.0,0.002
harassment trek,1.0,0.002,0.0,0.0
harassment kevin,1.0,0.002,0.0,0.0
harassment anthony,1.0,0.002,0.0,0.0
harassed cards,1.0,0.002,0.0,0.0
halting filming,1.0,0.002,0.0,0.0
halperin leon,1.0,0.002,0.0,0.0
gwyneth paltrow,1.0,0.002,0.0,0.0
groped teen,1.0,0.002,0.0,0.0
goteo constante,1.0,0.002,0.0,0.0
getty iii,1.0,0.002,1.0,0.002
george bush,1.0,0.002,0.0,0.0
garrison keillor,1.0,0.002,1.0,0.002
ganador oscar,1.0,0.002,0.0,0.0
franken charlie,1.0,0.002,0.0,0.0
flagship cards,1.0,0.002,0.0,0.0
estadounidense kevin,1.0,0.002,0.0,0.0
escribió twitter,1.0,0.002,0.0,0.0
eric mccormack,1.0,0.002,0.0,0.0
enorme polémica,1.0,0.002,0.0,0.0
enjoying actor's,1.0,0.002,0.0,0.0
endorse alleged,1.0,0.002,0.0,0.0
encuentro referido,1.0,0.002,0.0,0.0
encounters spacey,1.0,0.002,1.0,0.002
elgort taron,1.0,0.002,0.0,0.0
dólares mes,1.0,0.002,0.0,0.0
dwayne johnson,1.0,0.002,0.0,0.0
drunken spacey,1.0,0.002,0.0,0.0
drunken behaviour,1.0,0.002,0.0,0.0
dozens celebrities,1.0,0.002,0.0,0.0
disturbing allegations,1.0,0.002,1.0,0.002
dismayed allegations,1.0,0.002,0.0,0.0
dismal kevin,1.0,0.002,0.0,0.0
dick william,1.0,0.002,0.0,0.0
diane lane,1.0,0.002,0.0,0.0
despido kevin,1.0,0.002,0.0,0.0
der spiegel,1.0,0.002,0.0,0.0
denies allegations,1.0,0.002,1.0,0.003
decenas casos,1.0,0.002,0.0,0.0
daniel beal,1.0,0.002,0.0,0.0
cuesta mil,1.0,0.002,0.0,0.0
creator beau,1.0,0.002,0.0,0.0
consume kevin,1.0,0.002,0.0,0.0
constante nuevas,1.0,0.002,0.0,0.0
confidential pearce,1.0,0.002,0.0,0.0
comportamiento inapropiado,1.0,0.002,0.0,0.0
complaint assault,1.0,0.002,0.0,0.0
co-star robin,1.0,0.002,0.0,0.0
cnn reportó,1.0,0.002,0.0,0.0
claiming kevin,1.0,0.002,0.0,0.0
ck charlie,1.0,0.002,0.0,0.0
charlie kevin,1.0,0.002,1.0,0.003
centro rehabilitación,1.0,0.002,0.0,0.0
celebrities outed,1.0,0.002,0.0,0.0
casos acoso,1.0,0.002,0.0,0.0
cards toxic,1.0,0.002,0.0,0.0
cards show's,1.0,0.002,0.0,0.0
cards ridley,1.0,0.002,0.0,0.0
cards producer,1.0,0.002,0.0,0.0
cards netflix,1.0,0.002,1.0,0.005
cards drama's,1.0,0.002,0.0,0.0
cards co-star,1.0,0.002,1.0,0.002
cards assault,1.0,0.002,1.0,0.002
cards anthony,1.0,0.002,0.0,0.0
calling kevin,1.0,0.002,0.0,0.0
bryan freedman,1.0,0.002,0.0,0.0
british investigating,1.0,0.002,0.0,0.0
boston anchor,1.0,0.002,1.0,0.003
black-ish aziz,1.0,0.002,0.0,0.0
biopic gore,1.0,0.002,0.0,0.0
bigwigs harvey,1.0,0.002,0.0,0.0
behaviour trek,1.0,0.002,0.0,0.0
behaviour predatory,1.0,0.002,0.0,0.0
beau willimon,1.0,0.002,0.0,0.0
beal spacey,1.0,0.002,0.0,0.0
bacon dick,1.0,0.002,0.0,0.0
años escribió,1.0,0.002,0.0,0.0
aziz ansari,1.0,0.002,0.0,0.0
attorney's reviewing,1.0,0.002,0.0,0.0
assault netflix,1.0,0.002,0.0,0.0
assault harassment,1.0,0.002,1.0,0.003
assault accusations,1.0,0.002,1.0,0.002
apologizes anthony,1.0,0.002,0.0,0.0
antagonizer seth,1.0,0.002,0.0,0.0
ansari kevin,1.0,0.002,0.0,0.0
angeles prosecutors,1.0,0.002,1.0,0.002
anderson black-ish,1.0,0.002,0.0,0.0
anchor heather,1.0,0.002,1.0,0.003
amazon studios,1.0,0.002,1.0,0.003
alleging spacey,1.0,0.002,1.0,0.002
alleging cards,1.0,0.002,0.0,0.0
allegedly sexually,1.0,0.002,0.0,0.0
alleged victims,1.0,0.002,1.0,0.002
alleged victim,1.0,0.002,1.0,0.002
alleged kevin,1.0,0.002,0.0,0.0
alleged buzzfeed,1.0,0.002,1.0,0.002
alleged abuse,1.0,0.002,0.0,0.0
allegations spacey's,1.0,0.002,0.0,0.0
allegations dreyfuss,1.0,0.002,0.0,0.0
agresión vive,1.0,0.002,0.0,0.0
afirmó recordar,1.0,0.002,0.0,0.0
afirmó haber,1.0,0.002,0.0,0.0
adviser outbreak,1.0,0.002,0.0,0.0
advances anthony,1.0,0.002,1.0,0.003
admire self-interrogation,1.0,0.002,0.0,0.0
adicción sexo,1.0,0.002,0.0,0.0
actress tv,1.0,0.002,0.0,0.0
actor's tacitly,1.0,0.002,0.0,0.0
acoso protagonista,1.0,0.002,0.0,0.0
aces spacey,1.0,0.002,0.0,0.0
accuse kevin,1.0,0.002,1.0,0.002
accusations kevin,1.0,0.002,0.0,0.0
accusations assault,1.0,0.002,0.0,0.0
accusations alleged,1.0,0.002,0.0,0.0
academy sciences,1.0,0.002,1.0,0.002
abusó sexualmente,1.0,0.002,0.0,0.0
abusos sexuales,1.0,0.002,0.0,0.0
abuse kevin,1.0,0.002,0.0,0.0
abuse allegations,1.0,0.002,1.0,0.003
a-list actors,1.0,0.002,0.0,0.0
último señalado,1.0,0.001,0.0,0.0
última producción,1.0,0.001,0.0,0.0
última película,1.0,0.001,0.0,0.0
última hora,1.0,0.001,0.0,0.0
ï louie,1.0,0.001,0.0,0.0
ï kevin,1.0,0.001,0.0,0.0
ï jeffrey,1.0,0.001,0.0,0.0
ï bryan,1.0,0.001,0.0,0.0
éxito netflix,1.0,0.001,0.0,0.0
é nojenta,1.0,0.001,0.0,0.0
âncora exibido,1.0,0.001,0.0,0.0
â â,1.0,0.001,0.0,0.0
â louis,1.0,0.001,0.0,0.0
ángeles revisa,1.0,0.001,0.0,0.0
youtube spacey,1.0,0.001,0.0,0.0
yorker allegations,1.0,0.001,0.0,0.0
yields counts,1.0,0.001,0.0,0.0
yiannopoulos spacey's,1.0,0.001,0.0,0.0
yiannopoulos blames,1.0,0.001,0.0,0.0
yeoman's rescue,1.0,0.001,0.0,0.0
yelling accusing,1.0,0.001,0.0,0.0
year-olds year-olds,1.0,0.001,0.0,0.0
yard's child,1.0,0.001,0.0,0.0
www.rollingstone.com netflix,1.0,0.001,0.0,0.0
www.rollingstone.com kevin,1.0,0.001,0.0,0.0
www.rollingstone.com christopher,1.0,0.001,0.0,0.0
writer-director james,1.0,0.001,0.0,0.0
writer jenny,1.0,0.001,0.0,0.0
writer buzzfeed,1.0,0.001,0.0,0.0
wright's distancing,1.0,0.001,0.0,0.0
wright tv,1.0,0.001,0.0,0.0
